name	threshold_10	threshold_20	threshold_30	threshold_40	threshold_50	threshold_60	threshold_70	threshold_80	threshold_90
afm_dropout_full_model_5_multimer_v3_pred_24.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_25.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_26.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_27.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_28.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_29.pdb	1	1	1	1	1	1	1	1	38
afm_dropout_full_model_5_multimer_v3_pred_3.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_30.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_31.pdb	1	1	1	1	1	1	1	1	259
afm_dropout_full_model_5_multimer_v3_pred_32.pdb	1	1	1	1	1	1	1	1	38
afm_dropout_full_model_5_multimer_v3_pred_33.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_34.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_35.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_36.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_37.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_38.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_39.pdb	1	1	1	1	1	1	1	1	146
afm_dropout_full_model_5_multimer_v3_pred_4.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_40.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_41.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_42.pdb	1	1	1	1	1	1	1	1	177
afm_dropout_full_model_5_multimer_v3_pred_43.pdb	1	1	1	1	1	1	1	1	13
afm_dropout_full_model_5_multimer_v3_pred_44.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_45.pdb	1	1	1	1	1	1	1	1	177
afm_dropout_full_model_5_multimer_v3_pred_46.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_47.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_48.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_49.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_5.pdb	1	1	1	1	1	1	1	1	38
afm_dropout_full_model_5_multimer_v3_pred_50.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_51.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_52.pdb	1	1	1	1	1	1	1	1	38
afm_dropout_full_model_5_multimer_v3_pred_53.pdb	1	1	1	1	1	1	1	1	53
afm_dropout_full_model_5_multimer_v3_pred_54.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_55.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_56.pdb	1	1	1	1	1	1	1	1	38
afm_dropout_full_model_5_multimer_v3_pred_57.pdb	1	1	1	1	1	1	1	1	146
afm_dropout_full_model_5_multimer_v3_pred_58.pdb	1	1	1	1	1	1	1	1	38
afm_dropout_full_model_5_multimer_v3_pred_59.pdb	1	1	1	1	1	1	1	1	13
afm_dropout_full_model_5_multimer_v3_pred_6.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_60.pdb	1	1	1	1	1	1	1	1	13
afm_dropout_full_model_5_multimer_v3_pred_61.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_full_model_5_multimer_v3_pred_62.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_63.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_64.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_65.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_66.pdb	1	1	1	1	1	1	1	1	53
afm_dropout_full_model_5_multimer_v3_pred_7.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_8.pdb	1	1	1	1	1	1	1	1	15
afm_dropout_full_model_5_multimer_v3_pred_9.pdb	1	1	1	1	1	1	1	1	38
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_0.pdb	1	1	1	1	1	1	1	2	11
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_1.pdb	1	2	3	5	5	8	16	39	260
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_10.pdb	1	1	1	1	1	1	1	2	70
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_11.pdb	1	1	1	1	1	1	2	3	261
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_12.pdb	1	1	1	1	1	1	2	3	262
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_13.pdb	1	1	1	1	1	1	1	3	178
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_14.pdb	1	1	1	1	1	1	2	3	263
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_15.pdb	1	1	2	2	2	2	3	50	264
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_16.pdb	1	1	1	1	1	1	1	32	265
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_17.pdb	1	1	2	2	2	5	9	16	266
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_18.pdb	1	2	3	5	5	8	16	73	267
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_19.pdb	1	1	1	1	1	1	2	3	268
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_2.pdb	1	2	3	5	5	8	16	74	269
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_20.pdb	1	1	2	2	4	39	48	75	270
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_21.pdb	1	1	1	1	1	1	1	3	271
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_22.pdb	1	1	2	2	2	2	19	76	272
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_23.pdb	1	1	2	2	2	5	9	16	273
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_24.pdb	1	1	2	2	2	2	3	9	274
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_25.pdb	1	2	3	5	5	8	13	77	275
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_26.pdb	1	1	1	1	1	1	2	3	179
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_27.pdb	1	1	2	2	2	5	9	16	276
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_28.pdb	1	1	1	1	1	1	2	3	277
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_29.pdb	1	1	1	1	1	1	1	2	11
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_3.pdb	1	1	2	2	2	2	3	6	278
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_30.pdb	1	1	1	1	1	1	1	1	130
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_31.pdb	1	1	2	2	2	2	3	9	279
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_32.pdb	1	1	2	2	2	5	9	16	280
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_33.pdb	1	1	2	2	2	2	3	41	281
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_34.pdb	1	1	1	1	1	1	1	3	282
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_35.pdb	1	1	1	1	1	1	2	3	283
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_36.pdb	1	1	1	1	1	1	1	2	70
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_37.pdb	1	1	2	2	2	2	3	41	284
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_38.pdb	1	1	1	1	1	1	1	3	285
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_39.pdb	1	1	1	1	1	1	1	2	70
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_4.pdb	1	1	2	2	2	5	9	16	286
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_40.pdb	1	1	1	1	1	1	1	2	70
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_41.pdb	1	1	2	2	2	2	3	9	287
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_42.pdb	1	1	2	6	11	11	21	78	288
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_43.pdb	1	1	1	1	1	1	2	3	289
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_44.pdb	1	1	2	6	11	11	21	79	290
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_45.pdb	1	1	1	1	1	1	2	3	291
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_46.pdb	1	1	1	1	1	1	1	2	29
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_47.pdb	1	1	2	2	2	2	3	9	292
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_48.pdb	1	1	1	2	2	2	3	28	293
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_49.pdb	1	1	2	2	2	2	3	9	294
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_5.pdb	1	1	1	1	1	1	2	3	295
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_50.pdb	1	1	2	2	2	2	3	9	296
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_51.pdb	1	1	1	1	1	1	2	3	179
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_52.pdb	1	1	1	1	1	1	2	3	180
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_53.pdb	1	1	2	2	2	2	3	9	297
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_54.pdb	1	1	2	2	2	2	3	9	298
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_55.pdb	1	1	2	2	2	2	3	9	299
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_56.pdb	1	2	1	1	1	1	30	80	300
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_57.pdb	1	1	1	1	1	1	1	3	178
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_58.pdb	1	1	2	6	11	11	49	81	301
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_59.pdb	1	2	3	5	5	8	16	39	302
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_6.pdb	1	1	1	1	1	1	1	2	70
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_60.pdb	1	1	1	1	1	1	2	3	303
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_61.pdb	1	1	1	1	1	1	2	3	304
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_62.pdb	1	1	1	1	1	1	2	22	115
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_63.pdb	1	1	2	2	2	5	9	16	305
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_64.pdb	1	1	1	1	1	1	1	2	46
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_65.pdb	1	1	1	1	1	1	1	2	70
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_66.pdb	1	1	1	1	1	1	2	3	306
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_7.pdb	1	1	2	6	11	11	21	82	307
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_8.pdb	1	1	1	1	1	1	2	3	308
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_9.pdb	1	2	3	5	5	8	13	83	309
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_0.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_1.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_10.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_11.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_12.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_13.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_14.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_15.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_16.pdb	1	1	1	1	1	1	1	4	310
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_17.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_18.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_19.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_2.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_20.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_21.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_22.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_23.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_24.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_25.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_26.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_27.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_28.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_29.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_3.pdb	1	1	1	1	1	1	7	10	132
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_30.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_31.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_32.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_33.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_34.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_35.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_36.pdb	1	1	1	1	1	1	1	4	103
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_37.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_38.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_39.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_4.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_40.pdb	1	1	1	1	1	1	1	1	86
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_41.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_42.pdb	1	1	1	1	1	1	1	4	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_43.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_44.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_45.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_46.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_47.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_48.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_49.pdb	1	1	1	1	1	1	1	4	311
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_5.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_50.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_51.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_52.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_53.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_54.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_55.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_56.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_57.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_58.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_59.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_6.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_60.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_61.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_62.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_63.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_64.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_65.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_66.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_7.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_8.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_9.pdb	1	1	1	1	1	1	1	1	6
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_0.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_1.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_10.pdb	1	1	1	1	1	1	1	1	65
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_11.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_12.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_13.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_14.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_15.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_16.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_17.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_18.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_19.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_2.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_20.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_21.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_22.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_23.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_24.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_25.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_26.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_27.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_28.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_29.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_3.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_30.pdb	1	1	1	1	1	1	1	1	43
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_31.pdb	1	1	1	1	1	1	1	1	43
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_32.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_33.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_34.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_35.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_36.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_37.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_38.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_39.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_4.pdb	1	1	1	1	1	1	1	1	43
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_40.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_41.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_42.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_43.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_44.pdb	1	1	1	1	1	1	1	1	43
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_45.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_46.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_47.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_48.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_49.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_5.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_50.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_51.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_52.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_53.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_54.pdb	1	1	1	1	1	1	1	1	43
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_55.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_56.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_57.pdb	1	1	1	1	1	1	1	1	43
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_58.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_59.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_6.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_60.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_61.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_62.pdb	1	1	1	1	1	1	1	1	43
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_63.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_64.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_65.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_66.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_7.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_8.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_9.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_0.pdb	1	1	2	2	7	22	31	84	312
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_1.pdb	1	1	2	2	2	5	15	85	313
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_10.pdb	1	1	1	1	1	1	1	2	47
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_11.pdb	1	1	1	1	1	1	1	1	92
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_12.pdb	1	1	1	1	1	1	1	2	61
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_13.pdb	1	1	1	1	1	1	1	2	87
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_14.pdb	1	1	1	1	1	1	1	2	94
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_15.pdb	1	1	1	1	1	1	1	5	314
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_16.pdb	1	1	2	2	7	22	31	86	315
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_17.pdb	1	1	1	1	1	1	1	2	316
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_18.pdb	1	1	1	1	1	1	1	29	317
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_19.pdb	1	1	2	2	7	9	50	87	318
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_2.pdb	1	1	1	1	1	1	1	2	71
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_20.pdb	1	1	2	2	2	23	51	88	319
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_21.pdb	1	1	1	1	1	1	1	2	320
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_22.pdb	1	1	2	2	2	13	52	89	321
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_23.pdb	1	1	1	1	1	1	1	2	61
