target	model	t_id	m_id	residue_residue_cadscore	residue_residue_F1_of_areas	residue_residue_target_area	residue_residue_model_area	residue_residue_TP_area	residue_residue_FP_area	residue_residue_FN_area	chain_chain_cadscore	chain_chain_F1_of_areas	chain_chain_target_area	chain_chain_model_area	chain_chain_TP_area	chain_chain_FP_area	chain_chain_FN_area	renaming_of_model_chains	identity_of_residues	identity_of_atoms	identity_of_chains
9DXF-assembly1.cif	M1239v1TS272_3	215	60	0.073013	0.093997	19311.817793	2414.063943	1780.218124	16786.080044	17531.59967	0.383771	0.468465	19311.817793	10694.571766	8872.288857	9694.00931	10439.528936	.	100	100	100
9DXF-assembly1.cif	M1239v1TS272_1	215	58	0.073005	0.089944	19311.817793	2394.032049	1776.407153	18412.219332	17535.410641	0.369581	0.467153	19311.817793	12795.463938	9226.37692	10962.249565	10085.440873	.	100	100	100
9DXF-assembly1.cif	M1239v2TS272_1	215	168	0.073005	0.088846	19311.817793	2318.232024	1754.737782	18433.888703	17557.080012	0.298185	0.388628	19311.817793	12795.463938	7675.484944	12513.141541	11636.33285	.	100	100	100
9DXF-assembly1.cif	M1239v1TS272_5	215	62	0.072933	0.090003	19311.817793	2398.571695	1775.621673	18369.384873	17536.196121	0.393278	0.506907	19311.817793	12743.264546	10000.47368	10144.532866	9311.344114	.	100	100	100
9DXF-assembly1.cif	M1239v2TS272_5	215	172	0.072933	0.088905	19311.817793	2322.772259	1753.952302	18391.054244	17557.865492	0.321881	0.428295	19311.817793	12743.264546	8449.581703	11695.424842	10862.23609	.	100	100	100
9DXF-assembly1.cif	M1239v1TS028_1	215	6	0.072254	0.113695	19311.817793	3717.982577	2140.146806	16195.225753	17171.670987	0.440172	0.526746	19311.817793	11330.005505	9915.260356	8420.112204	9396.557438	.	100	100	100
9DXD-assembly1.cif	M1239v1TS262_1	214	53	0.071971	0.08899	19259.030893	2909.54153	1871.854446	20937.950312	17387.176446	0.321921	0.378348	19259.030893	12769.131775	7958.326729	14851.47803	11300.704164	.	100	100	100
9DXD-assembly1.cif	M1239v1TS241_3	214	50	0.069492	0.130072	19259.030893	2740.83611	1824.94008	6976.441398	17434.090813	0.231846	0.349116	19259.030893	6989.09052	4898.172578	3903.2089	14360.858315	.	54.890388	60.721696	83.333333
9DXF-assembly1.cif	M1239v1TS241_3	215	50	0.06916	0.130851	19311.817793	2764.877125	1839.324252	6962.057226	17472.493542	0.233961	0.346941	19311.817793	5235.412561	4876.813504	3924.567975	14435.00429	.	54.894515	60.729439	83.333333
9DXD-assembly1.cif	M1239v1TS304_3	214	75	0.068905	0.126936	19259.030893	2565.966591	1744.267507	6479.391046	17514.763386	0.24028	0.342839	19259.030893	6161.707248	4711.074625	3512.583928	14547.956268	.	54.890388	60.721696	83.333333
9DXF-assembly1.cif	M1239v1TS304_3	215	75	0.067953	0.127165	19311.817793	2587.561249	1750.768708	6472.889844	17561.049085	0.239623	0.336116	19311.817793	4627.559826	4627.559826	3596.098727	14684.257968	.	54.894515	60.729439	83.333333
9DXF-assembly1.cif	M1239v1TS091_3	215	18	0.066421	0.073927	19311.817793	1965.163784	1528.545833	20512.493548	17783.27196	0.326236	0.383383	19311.817793	12520.5732	7926.991518	14114.047863	11384.826276	.	100	100	100
9DXF-assembly1.cif	M1239v2TS091_1	215	121	0.066421	0.073927	19311.817793	1965.163784	1528.545833	20512.493548	17783.27196	0.326236	0.383383	19311.817793	12520.5732	7926.991518	14114.047863	11384.826276	.	100	100	100
9DXF-assembly1.cif	M1239v2TS489_3	215	211	0.06446	0.0725	19311.817793	1745.886752	1447.590421	19174.303704	17864.227372	0.222995	0.261817	19311.817793	6156.030552	5227.659139	15394.234986	14084.158655	.	100	100	100
9DXF-assembly1.cif	M1239v1TS262_4	215	56	0.064323	0.074025	19311.817793	1996.65333	1528.523469	20456.960579	17783.294324	0.316073	0.37834	19311.817793	12296.537762	7812.208203	14173.275845	11499.60959	.	100	100	100
9DXD-assembly1.cif	M1239v1TS304_2	214	74	0.061942	0.118615	19259.030893	2468.529491	1638.970016	6737.194218	17620.060876	0.239784	0.34798	19259.030893	6644.930915	4808.248658	3567.915576	14450.782235	.	54.890388	60.721696	83.333333
9DXF-assembly1.cif	M1239v1TS262_5	215	57	0.06159	0.075845	19311.817793	2003.865753	1501.375743	18777.492358	17810.44205	0.311979	0.382796	19311.817793	11036.793907	7577.569495	12701.298607	11734.248298	.	100	100	100
9DXF-assembly1.cif	M1239v1TS304_2	215	74	0.061078	0.118743	19311.817793	2482.46281	1643.877804	6732.28643	17667.939989	0.24081	0.345029	19311.817793	4902.685882	4776.58037	3599.583864	14535.237424	.	54.894515	60.729439	83.333333
9DXF-assembly1.cif	M1239v1TS262_2	215	54	0.060523	0.074113	19311.817793	1954.403932	1461.207873	18658.818487	17850.60992	0.309006	0.381425	19311.817793	10968.73283	7520.15224	12599.874121	11791.665554	.	100	100	100
9DXD-assembly1.cif	M1239v1TS272_1	214	58	0.05994	0.074334	19259.030893	1900.768719	1466.155804	18722.47068	17792.875088	0.389306	0.477192	19259.030893	16527.007416	9412.046337	10776.580148	9846.984556	.	100	100	100
9DXD-assembly1.cif	M1239v2TS272_3	214	170	0.059928	0.076719	19259.030893	1858.024672	1450.964755	17115.333412	17808.066137	0.343331	0.407561	19259.030893	11150.258995	7708.055209	10858.242958	11550.975684	.	100	100	100
9DXD-assembly1.cif	M1239v2TS272_1	214	168	0.05979	0.07271	19259.030893	1824.968693	1434.126187	18754.500298	17824.904706	0.316238	0.39324	19259.030893	12909.644052	7756.189354	12432.437131	11502.841539	.	100	100	100
9DXD-assembly1.cif	M1239v1TS272_2	214	59	0.059649	0.078123	19259.030893	1877.627174	1451.785776	16455.712652	17807.245117	0.391824	0.478231	19259.030893	13624.654287	8887.092731	9020.405697	10371.938162	.	100	100	100
9DXD-assembly1.cif	M1239v2TS272_2	214	169	0.0595	0.0764	19259.030893	1801.825583	1419.756158	16487.74227	17839.274735	0.318757	0.389126	19259.030893	10007.266585	7231.235748	10676.26268	12027.795145	.	100	100	100
9DXD-assembly1.cif	M1239v1TS272_4	214	61	0.059399	0.078574	19259.030893	1920.781159	1469.944553	16686.34111	17789.086339	0.43515	0.503487	19259.030893	14057.127015	9419.055394	8737.23027	9839.975499	.	100	100	100
9DXD-assembly1.cif	M1239v1TS272_3	214	60	0.059399	0.077723	19259.030893	1920.765132	1469.94202	17096.356147	17789.088873	0.399769	0.473506	19259.030893	13965.233779	8955.268282	9611.029886	10303.762611	.	100	100	100
9DXD-assembly1.cif	M1239v2TS272_4	214	171	0.05925	0.076862	19259.030893	1844.974663	1437.914936	16718.370728	17821.115957	0.355709	0.410291	19259.030893	10377.517279	7675.586012	10480.699651	11583.44488	.	100	100	100
9DXD-assembly1.cif	M1239v1TS272_5	214	62	0.059151	0.074122	19259.030893	1905.26192	1460.349725	18684.65682	17798.681168	0.402432	0.50864	19259.030893	15867.644054	10021.233635	10123.77291	9237.797257	.	100	100	100
9DXD-assembly1.cif	M1239v2TS272_5	214	172	0.059002	0.072496	19259.030893	1829.462483	1428.320107	18716.686438	17830.710785	0.329363	0.424595	19259.030893	12250.290541	8365.376652	11779.629893	10893.65424	.	100	100	100
9DXD-assembly1.cif	M1239v1TS033_5	214	15	0.058098	0.063837	19259.030893	1715.615919	1327.998943	21019.210087	17931.03195	0.221389	0.273984	19259.030893	9190.730193	5699.72426	16647.48477	13559.306633	.	100	100	100
9DXF-assembly1.cif	M1239v1TS262_3	215	55	0.0567	0.071168	19311.817793	2349.329524	1500.843745	21364.760282	17810.974048	0.316413	0.378065	19311.817793	12887.898288	7972.900292	14892.703735	11338.917501	.	100	100	100
9DXD-assembly1.cif	M1239v1TS110_4	214	24	0.055772	0.065734	19259.030893	1713.37231	1299.14425	18968.957991	17959.886643	0.156353	0.222106	19259.030893	7681.995812	4389.599063	15878.503178	14869.431829	.	100	100	100
9DXD-assembly1.cif	M1239v2TS110_1	214	126	0.055772	0.065734	19259.030893	1713.37231	1299.14425	18968.957991	17959.886643	0.156353	0.222106	19259.030893	7681.995812	4389.599063	15878.503178	14869.431829	.	100	100	100
9DXD-assembly1.cif	M1239v1TS091_2	214	17	0.053251	0.060412	19259.030893	1711.886169	1256.034859	21067.507003	18002.996034	0.190912	0.248881	19259.030893	13693.9277	5174.551565	17148.990296	14084.479328	.	100	100	100
9DXD-assembly1.cif	M1239v2TS091_2	214	122	0.053251	0.060412	19259.030893	1711.886169	1256.034859	21067.507003	18002.996034	0.190912	0.248881	19259.030893	13693.9277	5174.551565	17148.990296	14084.479328	.	100	100	100
9DXF-assembly1.cif	M1239v1TS262_1	215	53	0.052166	0.067574	19311.817793	2285.513118	1423.167317	21386.637442	17888.650476	0.317372	0.377721	19311.817793	12802.269646	7955.121201	14854.683558	11356.696593	.	100	100	100
9DXD-assembly1.cif	M1239v2TS462_1	214	199	0.051701	0.061917	19259.030893	1654.836978	1226.953243	19146.499106	18032.07765	0.160217	0.22414	19259.030893	7669.912782	4441.605162	15931.847187	14817.425731	.	100	100	100
9DXD-assembly1.cif	M1239v1TS286_2	214	64	0.051008	0.062409	19259.030893	1615.23329	1202.011727	18059.306121	18057.019166	0.152875	0.225061	19259.030893	7459.28991	4334.716929	14926.600918	14924.313963	.	100	100	100
9DXD-assembly1.cif	M1239v2TS033_4	214	119	0.050843	0.059302	19259.030893	1732.838943	1241.467222	21368.731729	18017.563671	0.210505	0.26592	19259.030893	9534.953155	5566.927497	17043.271454	13692.103396	.	100	100	100
9DXF-assembly1.cif	M1239v2TS481_5	215	208	0.042854	0.058629	19311.817793	2120.538855	1187.974213	20025.427843	18123.84358	0.751079	0.813378	19311.817793	19513.554993	16481.160854	4732.241203	2830.65694	.	100	100	100
9DXD-assembly1.cif	M1239v1TS091_1	214	16	0.039815	0.045712	19259.030893	1374.655756	949.755769	21344.958852	18309.275124	0.184461	0.243895	19259.030893	10374.006019	5067.383619	17227.331002	14191.647274	.	100	100	100
9DXD-assembly1.cif	M1239v2TS091_3	214	123	0.039815	0.045712	19259.030893	1374.655756	949.755769	21344.958852	18309.275124	0.184461	0.243895	19259.030893	10374.006019	5067.383619	17227.331002	14191.647274	.	100	100	100
9DXD-assembly1.cif	M1239v1TS481_5	214	99	0.038697	0.04848	19259.030893	1516.537699	951.600874	19046.597798	18307.430019	0.498782	0.559064	19259.030893	14377.354871	10973.645915	9024.552757	8285.384978	.	100	100	100
9DXF-assembly1.cif	M1239v1TS110_4	215	24	0.036105	0.043131	19311.817793	1070.547783	853.555946	19414.546294	18458.261847	0.149079	0.219394	19311.817793	5804.626457	4341.802566	15926.299675	14970.015228	.	100	100	100
9DXF-assembly1.cif	M1239v2TS110_1	215	126	0.036105	0.043131	19311.817793	1070.547783	853.555946	19414.546294	18458.261847	0.149079	0.219394	19311.817793	5804.626457	4341.802566	15926.299675	14970.015228	.	100	100	100
9DXF-assembly1.cif	M1239v1TS033_5	215	15	0.035489	0.039489	19311.817793	1034.360196	822.54143	21524.667599	18489.276363	0.23123	0.279257	19311.817793	7168.117682	5816.793725	16530.415305	13495.024068	.	100	100	100
9DXF-assembly1.cif	M1239v1TS091_2	215	17	0.034489	0.040218	19311.817793	1175.887033	837.241989	21486.299873	18474.575805	0.180499	0.243411	19311.817793	7153.794156	5067.246505	17256.295356	14244.571288	.	100	100	100
9DXF-assembly1.cif	M1239v2TS091_2	215	122	0.034489	0.040218	19311.817793	1175.887033	837.241989	21486.299873	18474.575805	0.180499	0.243411	19311.817793	7153.794156	5067.246505	17256.295356	14244.571288	.	100	100	100
9DXF-assembly1.cif	M1239v1TS286_2	215	64	0.033015	0.039941	19311.817793	957.422936	770.318125	18490.999723	18541.499669	0.145476	0.221171	19311.817793	5784.24178	4265.633643	14995.684204	15046.18415	.	100	100	100
9DXF-assembly1.cif	M1239v2TS304_3	215	185	0.03188	0.051191	19311.817793	845.499685	722.399697	8189.598011	18589.418096	0.072807	0.119133	19311.817793	3667.012287	1681.196224	7230.801483	17630.621569	.	54.894515	60.729439	83.333333
9DXF-assembly1.cif	M1239v2TS304_5	215	187	0.031176	0.050671	19311.817793	831.692874	704.368494	7785.262574	18607.449299	0.062179	0.115781	19311.817793	3588.882749	1609.433796	6880.197272	17702.383997	.	54.894515	60.729439	83.333333
9DXF-assembly1.cif	M1239v2TS241_5	215	162	0.03117	0.052408	19311.817793	849.070635	709.420331	7051.841142	18602.397462	0.065751	0.09675	19311.817793	2940.421895	1309.6552	6451.606273	18002.162593	.	54.894515	60.729439	83.333333
9DXF-assembly1.cif	M1239v1TS241_4	215	51	0.031104	0.050899	19311.817793	819.134121	696.296253	7351.685463	18615.52154	0.05457	0.079951	19311.817793	2821.280831	1093.722257	6954.259459	18218.095536	.	54.894515	60.729439	83.333333
9DXD-assembly1.cif	M1239v2TS235_1	214	153	0.030697	0.044857	19259.030893	836.894239	686.022255	10642.069525	18573.008637	0.054288	0.070692	19259.030893	1744.93883	1081.134997	10246.956783	18177.895896	.	50	50	66.666667
9DXF-assembly1.cif	M1239v2TS241_2	215	159	0.030653	0.050223	19311.817793	836.630926	698.752992	7815.38987	18613.064801	0.072159	0.121739	19311.817793	3528.391591	1693.758829	6820.384033	17618.058964	.	54.894515	60.729439	83.333333
9DXF-assembly1.cif	M1239v2TS304_2	215	184	0.030587	0.050086	19311.817793	835.029036	697.00438	7823.273092	18614.813414	0.067831	0.112575	19311.817793	3452.433977	1566.597875	6953.679596	17745.219918	.	54.894515	60.729439	83.333333
9DXD-assembly1.cif	M1239v2TS241_5	214	162	0.030524	0.050708	19259.030893	833.545832	685.068075	7076.193398	18573.962818	0.065932	0.093987	19259.030893	1269.778563	1269.778563	6491.48291	17989.25233	.	54.890388	60.721696	83.333333
9DXF-assembly1.cif	M1239v2TS304_1	215	183	0.030463	0.050329	19311.817793	857.840238	710.656612	8217.905366	18601.161182	0.064597	0.115043	19311.817793	3632.26367	1624.430458	7304.13152	17687.387335	.	54.894515	60.729439	83.333333
9DXF-assembly1.cif	M1239v2TS462_1	215	199	0.030416	0.036774	19311.817793	954.575839	729.688858	19643.76349	18582.128935	0.155834	0.221697	19311.817793	5801.002559	4399.047926	15974.404423	14912.769868	.	100	100	100
9DXF-assembly1.cif	M1239v2TS241_4	215	161	0.03031	0.048742	19311.817793	806.940534	686.371412	8165.226938	18625.446381	0.071368	0.115639	19311.817793	3549.017885	1628.396185	7223.202165	17683.421608	.	54.894515	60.729439	83.333333
9DXD-assembly1.cif	M1239v1TS241_4	214	51	0.030286	0.04917	19259.030893	814.747404	671.3372	7376.644516	18587.693693	0.05472	0.077185	19259.030893	1053.84562	1053.84562	6994.136096	18205.185273	.	54.890388	60.721696	83.333333
9DXD-assembly1.cif	M1239v2TS241_2	214	159	0.030276	0.048274	19259.030893	808.243922	670.36671	7843.776152	18588.664182	0.068123	0.119613	19259.030893	2111.748927	1661.017142	6853.12572	17598.01375	.	54.890388	60.721696	83.333333
9DXF-assembly1.cif	M1239v2TS241_1	215	158	0.030264	0.047651	19311.817793	821.760292	689.253396	8927.941259	18622.564398	0.065439	0.111268	19311.817793	4008.086671	1609.433796	8007.760859	17702.383997	.	54.894515	60.729439	83.333333
9DXF-assembly1.cif	M1239v1TS241_5	215	52	0.030184	0.051584	19311.817793	835.827288	696.576403	6999.312249	18615.24139	0.053167	0.078986	19311.817793	2719.592162	1066.620369	6629.268283	18245.197425	.	54.894515	60.729439	83.333333
9DXF-assembly1.cif	M1239v1TS304_1	215	73	0.030184	0.051584	19311.817793	835.827288	696.576403	6999.312249	18615.24139	0.053167	0.078986	19311.817793	2719.592162	1066.620369	6629.268283	18245.197425	.	54.894515	60.729439	83.333333
9DXD-assembly1.cif	M1239v2TS304_5	214	187	0.030145	0.048631	19259.030893	813.291944	674.726605	7814.904463	18584.304287	0.058115	0.107101	19259.030893	1852.656052	1485.951226	7003.679842	17773.079667	.	54.890388	60.721696	83.333333
9DXD-assembly1.cif	M1239v1TS235_2	214	44	0.030081	0.04382	19259.030893	809.864947	667.707752	10548.061316	18591.32314	0.052	0.068062	19259.030893	1591.97691	1037.086074	10178.682995	18221.944819	.	50	50	66.666667
9DXF-assembly1.cif	M1239v1TS304_4	215	76	0.030035	0.048909	19311.817793	802.252476	680.858673	7849.292601	18630.95912	0.085072	0.131229	19311.817793	3478.45801	1826.83601	6703.315264	17484.981783	.	54.894515	60.729439	83.333333
9DXD-assembly1.cif	M1239v2TS304_1	214	183	0.029995	0.049102	19259.030893	855.614807	692.032716	8236.529262	18566.998177	0.062424	0.112111	19259.030893	1957.895777	1580.062615	7348.499362	17678.968278	.	54.890388	60.721696	83.333333
9DXD-assembly1.cif	M1239v2TS304_2	214	184	0.029886	0.048737	19259.030893	838.019937	676.938357	7843.339114	18582.092536	0.063783	0.106983	19259.030893	1743.510276	1485.951226	7034.326245	17773.079667	.	54.890388	60.721696	83.333333
9DXD-assembly1.cif	M1239v1TS241_2	214	49	0.029826	0.049348	19259.030893	825.610771	675.069067	7425.388269	18583.961826	0.06309	0.092323	19259.030893	1397.408711	1262.954591	6837.502745	17996.076302	.	54.890388	60.721696	83.333333
9DXD-assembly1.cif	M1239v1TS241_5	214	52	0.029801	0.050067	19259.030893	821.161679	674.778797	7021.109855	18584.252096	0.053312	0.076182	19259.030893	1026.743731	1026.743731	6669.144921	18232.287161	.	54.890388	60.721696	83.333333
9DXD-assembly1.cif	M1239v1TS304_1	214	73	0.029801	0.050067	19259.030893	821.161679	674.778797	7021.109855	18584.252096	0.053312	0.076182	19259.030893	1026.743731	1026.743731	6669.144921	18232.287161	.	54.890388	60.721696	83.333333
9DXD-assembly1.cif	M1239v2TS241_1	214	158	0.029796	0.046155	19259.030893	817.150582	666.38451	8950.810145	18592.646383	0.061385	0.103002	19259.030893	2007.687334	1487.149304	8130.045351	17771.881588	.	54.890388	60.721696	83.333333
9DXD-assembly1.cif	M1239v2TS241_4	214	161	0.029748	0.047333	19259.030893	804.615745	665.27757	8186.32078	18593.753323	0.069582	0.113204	19259.030893	1842.155317	1591.114858	7260.483492	17667.916034	.	54.890388	60.721696	83.333333
9DXD-assembly1.cif	M1239v2TS304_3	214	185	0.02967	0.048812	19259.030893	850.287113	687.541039	8224.456669	18571.489854	0.068945	0.117032	19259.030893	1969.098806	1648.454537	7263.54317	17610.576355	.	54.890388	60.721696	83.333333
9DXF-assembly1.cif	M1239v2TS235_1	215	153	0.029621	0.044859	19311.817793	836.247576	687.242875	10640.848905	18624.574918	0.054139	0.070849	19311.817793	1619.94898	1085.401797	10242.689983	18226.415996	.	50	50	66.666667
9DXF-assembly1.cif	M1239v1TS241_2	215	49	0.02957	0.05035	19311.817793	839.018052	690.110097	7410.347239	18621.707696	0.062917	0.091559	19311.817793	2941.700232	1254.926266	6845.531069	18056.891527	.	54.894515	60.729439	83.333333
9DXF-assembly1.cif	M1239v2TS033_4	215	119	0.0295	0.0363	19311.817793	1044.414272	760.887254	21849.311697	18550.930539	0.202676	0.263815	19311.817793	7486.785638	5529.835369	17080.363581	13781.982424	.	100	100	100
9DXD-assembly1.cif	M1239v1TS304_4	214	76	0.029315	0.047142	19259.030893	792.433693	655.013584	7875.13769	18604.017308	0.081072	0.129122	19259.030893	2117.01903	1794.094323	6736.056951	17464.93657	.	54.890388	60.721696	83.333333
9DXF-assembly1.cif	M1239v2TS304_4	215	186	0.029221	0.048847	19311.817793	801.638828	672.973572	7569.416602	18638.844221	0.059305	0.086024	19311.817793	2878.03868	1185.157366	7057.232807	18126.660427	.	54.894515	60.729439	83.333333
9DXF-assembly1.cif	M1239v1TS235_2	215	44	0.029169	0.043932	19311.817793	817.048647	670.565103	10545.203966	18641.252691	0.051858	0.068224	19311.817793	1587.362178	1041.352874	10174.416194	18270.464919	.	50	50	66.666667
9DXD-assembly1.cif	M1239v2TS241_3	214	160	0.02901	0.048478	19259.030893	885.03756	684.422131	8293.229255	18574.608761	0.067927	0.117634	19259.030893	2027.564728	1660.802367	7316.849019	17598.228525	.	54.890388	60.721696	83.333333
9DXF-assembly1.cif	M1239v2TS241_3	215	160	0.02897	0.048268	19311.817793	832.671329	682.740356	8294.91103	18629.077437	0.071963	0.11973	19311.817793	3652.016559	1693.544054	7284.107332	17618.273739	.	54.894515	60.729439	83.333333
9DXD-assembly1.cif	M1239v2TS304_4	214	186	0.028914	0.047783	19259.030893	819.649884	657.045722	7585.344452	18601.98517	0.059467	0.086773	19259.030893	1262.55874	1193.185691	7049.204483	18065.845202	.	54.890388	60.721696	83.333333
9DXD-assembly1.cif	M1239v1TS204_1	214	33	0.02864	0.032261	19259.030893	886.835586	649.512332	20356.962658	18609.518561	0.120063	0.194219	19259.030893	8734.71622	3910.155379	17096.319611	15348.875514	.	100	100	100
9DXD-assembly1.cif	M1239v2TS204_2	214	139	0.02864	0.032254	19259.030893	886.866779	649.511979	20366.81997	18609.518914	0.120049	0.194153	19259.030893	8728.981636	3909.800482	17106.531467	15349.230411	.	100	100	100
9DXF-assembly1.cif	M1239v1TS304_5	215	77	0.027858	0.04443	19311.817793	676.253433	599.866048	7091.238964	18711.951745	0.069948	0.103004	19311.817793	2930.243476	1390.705953	6300.39906	17921.11184	.	54.894515	60.729439	83.333333
9DXD-assembly1.cif	M1239v1TS204_5	214	37	0.027833	0.032193	19259.030893	881.488566	631.163255	19321.126663	18627.867638	0.206021	0.265133	19259.030893	8266.465794	5198.114341	14754.175577	14060.916552	.	100	100	100
9DXD-assembly1.cif	M1239v2TS262_3	214	165	0.0278	0.031571	19259.030893	984.105659	660.373686	21915.348561	18598.657207	0.147114	0.208392	19259.030893	10631.581003	4359.019245	18216.703002	14900.011648	.	100	100	100
9DXD-assembly1.cif	M1239v2TS262_5	214	167	0.027613	0.03149	19259.030893	981.855603	656.768114	21796.701848	18602.262778	0.146262	0.208216	19259.030893	10624.621205	4342.611519	18110.858443	14916.419373	.	100	100	100
9DXD-assembly1.cif	M1239v1TS167_2	214	29	0.027612	0.030038	19259.030893	799.896419	602.758585	20271.379542	18656.272308	0.171093	0.231107	19259.030893	9055.126824	4637.532265	16236.605863	14621.498628	.	100	100	100
9DXD-assembly1.cif	M1239v1TS450_2	214	86	0.027612	0.030038	19259.030893	799.896419	602.758585	20271.379542	18656.272308	0.171093	0.231107	19259.030893	9055.126824	4637.532265	16236.605863	14621.498628	.	100	100	100
9DXD-assembly1.cif	M1239v2TS033_1	214	116	0.027604	0.030981	19259.030893	850.985384	623.800026	20386.733245	18635.230867	0.187109	0.248902	19259.030893	8965.980432	5011.580072	15998.953198	14247.450821	.	100	100	100
9DXD-assembly1.cif	M1239v2TS262_1	214	163	0.027497	0.031368	19259.030893	985.704838	654.545694	21819.243138	18604.485199	0.147117	0.208904	19259.030893	10667.566952	4359.074224	18114.714608	14899.956668	.	100	100	100
9DXD-assembly1.cif	M1239v1TS167_3	214	30	0.027275	0.029437	19259.030893	794.650103	598.785412	20824.956448	18660.245481	0.193287	0.247886	19259.030893	9863.340725	5042.33634	16381.40552	14216.694553	.	100	100	100
9DXD-assembly1.cif	M1239v1TS450_3	214	87	0.027275	0.029437	19259.030893	794.650103	598.785412	20824.956448	18660.245481	0.193287	0.247886	19259.030893	9863.340725	5042.33634	16381.40552	14216.694553	.	100	100	100
9DXD-assembly1.cif	M1239v1TS204_3	214	35	0.027264	0.030677	19259.030893	885.582258	623.090574	20740.236871	18635.940318	0.177254	0.24265	19259.030893	9402.633484	4928.501059	16434.826386	14330.529833	.	100	100	100
9DXD-assembly1.cif	M1239v1TS110_5	214	25	0.027206	0.031348	19259.030893	834.150834	610.064245	19052.492849	18648.966648	0.198712	0.25668	19259.030893	7856.646595	4995.189865	14667.367229	14263.841028	.	100	100	100
9DXD-assembly1.cif	M1239v2TS110_2	214	127	0.027206	0.031348	19259.030893	834.150834	610.064245	19052.492849	18648.966648	0.198712	0.25668	19259.030893	7856.646595	4995.189865	14667.367229	14263.841028	.	100	100	100
9DXD-assembly1.cif	M1239v2TS481_4	214	207	0.027153	0.029243	19259.030893	838.084269	609.081231	21788.40834	18649.949662	0.165726	0.222334	19259.030893	8403.403549	4630.823139	17766.666432	14628.207754	.	100	100	100
9DXD-assembly1.cif	M1239v1TS369_4	214	83	0.027041	0.030493	19259.030893	881.463178	620.851889	20841.633012	18638.179004	0.196692	0.281781	19259.030893	9511.755065	5737.276319	15725.208582	13521.754574	.	100	100	100
9DXD-assembly1.cif	M1239v2TS369_4	214	192	0.027041	0.030493	19259.030893	881.463178	620.851889	20841.633012	18638.179004	0.196692	0.281781	19259.030893	9511.755065	5737.276319	15725.208582	13521.754574	.	100	100	100
9DXD-assembly1.cif	M1239v1TS369_1	214	80	0.02702	0.030327	19259.030893	833.349919	607.81032	20216.713536	18651.220572	0.184183	0.245654	19259.030893	9195.191138	4923.333825	15901.190031	14335.697068	.	100	100	100
9DXD-assembly1.cif	M1239v2TS369_1	214	189	0.02702	0.030327	19259.030893	833.349919	607.81032	20216.713536	18651.220572	0.184183	0.245654	19259.030893	9195.191138	4923.333825	15901.190031	14335.697068	.	100	100	100
9DXD-assembly1.cif	M1239v2TS462_3	214	201	0.026993	0.030584	19259.030893	831.061038	604.391296	19659.502782	18654.639597	0.12476	0.191066	19259.030893	7879.351543	3775.74086	16488.153218	15483.290033	.	100	100	100
9DXD-assembly1.cif	M1239v2TS462_2	214	200	0.026885	0.03268	19259.030893	858.255726	608.383651	17365.46779	18650.647242	0.109246	0.185082	19259.030893	6466.609658	3445.565596	14528.285844	15813.465296	.	100	100	100
9DXD-assembly1.cif	M1239v1TS033_4	214	14	0.026851	0.031291	19259.030893	869.055124	617.761576	19607.52102	18641.269317	0.15417	0.221015	19259.030893	7791.498892	4363.311471	15861.971126	14895.719422	.	100	100	100
9DXD-assembly1.cif	M1239v1TS369_2	214	81	0.026818	0.030058	19259.030893	854.92159	603.618604	20300.308383	18655.412289	0.216621	0.285412	19259.030893	9151.447013	5731.499133	15172.427853	13527.531759	.	100	100	100
9DXD-assembly1.cif	M1239v2TS369_2	214	190	0.026818	0.030058	19259.030893	854.92159	603.618604	20300.308383	18655.412289	0.216621	0.285412	19259.030893	9151.447013	5731.499133	15172.427853	13527.531759	.	100	100	100
9DXD-assembly1.cif	M1239v1TS369_3	214	82	0.026705	0.029565	19259.030893	815.740407	596.684956	20508.234951	18662.345937	0.185627	0.248017	19259.030893	9310.755739	5005.479466	16099.440441	14253.551427	.	100	100	100
9DXD-assembly1.cif	M1239v2TS369_3	214	191	0.026705	0.029565	19259.030893	815.740407	596.684956	20508.234951	18662.345937	0.185627	0.248017	19259.030893	9310.755739	5005.479466	16099.440441	14253.551427	.	100	100	100
9DXD-assembly1.cif	M1239v2TS481_5	214	208	0.026676	0.037802	19259.030893	1529.060203	764.968131	20448.433925	18494.062761	0.752731	0.819781	19259.030893	19738.203528	16589.274823	4624.127233	2669.756069	.	100	100	100
9DXD-assembly1.cif	M1239v2TS028_2	214	112	0.026454	0.031085	19259.030893	796.236226	585.274913	17812.36927	18673.75598	0.11381	0.18184	19259.030893	6417.837098	3423.745361	14973.898822	15835.285532	.	100	100	100
9DXD-assembly1.cif	M1239v1TS231_2	214	42	0.0263	0.029462	19259.030893	852.335546	610.888996	21600.161006	18648.141896	0.16219	0.217609	19259.030893	9416.076669	4512.125718	17698.924284	14746.905174	.	100	100	100
9DXD-assembly1.cif	M1239v1TS304_5	214	77	0.026276	0.041732	19259.030893	644.16603	562.338706	7128.766306	18696.692186	0.07014	0.100247	19259.030893	1350.829316	1350.829316	6340.275697	17908.201577	.	54.890388	60.721696	83.333333
9DXD-assembly1.cif	M1239v1TS167_1	214	28	0.026203	0.029098	19259.030893	819.979108	586.468812	20464.217715	18672.562081	0.19284	0.254989	19259.030893	9341.748248	5139.271044	15911.415483	14119.759848	.	100	100	100
