target	model	t_id	m_id	residue_residue_cadscore	residue_residue_F1_of_areas	residue_residue_target_area	residue_residue_model_area	residue_residue_TP_area	residue_residue_FP_area	residue_residue_FN_area	chain_chain_cadscore	chain_chain_F1_of_areas	chain_chain_target_area	chain_chain_model_area	chain_chain_TP_area	chain_chain_FP_area	chain_chain_FN_area	identity_of_residues	identity_of_atoms	identity_of_chains
9DXD-assembly1.cif	M1239v1TS014_6	214	5	0	0	14274.442194	0	0	7356.207288	14274.442194	0.330109	0.435689	14274.442194	4712.120841	4712.120841	2644.086447	9562.321353	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS014_6	215	5	0	0	14252.05093	0	0	7356.207288	14252.05093	0.330628	0.436141	14252.05093	4712.120841	4712.120841	2644.086447	9539.930089	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS028_1	214	6	0	0	14274.442194	0	0	4291.172921	14274.442194	0.112545	0.173063	14274.442194	1606.514143	1606.514143	2684.658778	12667.928051	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS028_1	215	6	0	0	14252.05093	0	0	4291.172921	14252.05093	0.112722	0.173272	14252.05093	1606.514143	1606.514143	2684.658778	12645.536787	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS028_2	214	7	0	0	14274.442194	0	0	4462.282324	14274.442194	0.118041	0.179858	14274.442194	1684.976233	1684.976233	2777.306091	12589.465961	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS028_2	215	7	0	0	14252.05093	0	0	4462.282324	14252.05093	0.118227	0.180073	14252.05093	1684.976233	1684.976233	2777.306091	12567.074697	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS028_5	214	10	0	0	14274.442194	0	0	6057.555926	14274.442194	0.152746	0.214475	14274.442194	2180.356927	2180.356927	3877.198998	12094.085267	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS028_5	215	10	0	0	14252.05093	0	0	6057.555926	14252.05093	0.152985	0.214712	14252.05093	2180.356927	2180.356927	3877.198998	12071.694002	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS033_1	214	11	0	0	14274.442194	0	0	6225.298917	14274.442194	0.258202	0.359583	14274.442194	3685.682388	3685.682388	2539.616529	10588.759806	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS033_1	215	11	0	0	14252.05093	0	0	6225.298917	14252.05093	0.258607	0.359977	14252.05093	3685.682388	3685.682388	2539.616529	10566.368542	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS033_2	214	12	0	0	14274.442194	0	0	6303.896069	14274.442194	0.189682	0.263151	14274.442194	2707.602506	2707.602506	3596.293563	11566.839688	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS033_2	215	12	0	0	14252.05093	0	0	6303.896069	14252.05093	0.18998	0.263437	14252.05093	2707.602506	2707.602506	3596.293563	11544.448424	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS033_4	214	14	0	0	14274.442194	0	0	5220.449401	14274.442194	0.158956	0.23278	14274.442194	2269.005607	2269.005607	2951.443794	12005.436588	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS033_4	215	14	0	0	14252.05093	0	0	5220.449401	14252.05093	0.159206	0.233047	14252.05093	2269.005607	2269.005607	2951.443794	11983.045323	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS033_5	214	15	0	0	14274.442194	0	0	6441.005177	14274.442194	0.268829	0.370485	14274.442194	3837.378622	3837.378622	2603.626555	10437.063573	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS033_5	215	15	0	0	14252.05093	0	0	6441.005177	14252.05093	0.269251	0.370886	14252.05093	3837.378622	3837.378622	2603.626555	10414.672308	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS091_1	214	16	0	0	14274.442194	0	0	6247.368826	14274.442194	0.243449	0.338673	14274.442194	3475.096562	3475.096562	2772.272264	10799.345633	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS091_1	215	16	0	0	14252.05093	0	0	6247.368826	14252.05093	0.243831	0.339043	14252.05093	3475.096562	3475.096562	2772.272264	10776.954368	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS091_2	214	17	0	0	14274.442194	0	0	6323.561623	14274.442194	0.249254	0.345467	14274.442194	3557.966279	3557.966279	2765.595344	10716.475915	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS091_2	215	17	0	0	14252.05093	0	0	6323.561623	14252.05093	0.249646	0.345843	14252.05093	3557.966279	3557.966279	2765.595344	10694.08465	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS091_3	214	18	0	0	14274.442194	0	0	6732.098378	14274.442194	0.189954	0.258157	14274.442194	2711.487564	2711.487564	4020.610814	11562.954631	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS091_3	215	18	0	0	14252.05093	0	0	6732.098378	14252.05093	0.190252	0.258432	14252.05093	2711.487564	2711.487564	4020.610814	11540.563366	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS091_5	214	20	0	0	14274.442194	0	0	6699.732503	14274.442194	0.270884	0.368712	14274.442194	3866.717715	3866.717715	2833.014788	10407.724479	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS091_5	215	20	0	0	14252.05093	0	0	6699.732503	14252.05093	0.27131	0.369106	14252.05093	3866.717715	3866.717715	2833.014788	10385.333215	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS110_2	214	22	0	0	14274.442194	0	0	4233.888514	14274.442194	0.113566	0.175174	14274.442194	1621.089123	1621.089123	2612.79939	12653.353071	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS110_2	215	22	0	0	14252.05093	0	0	4233.888514	14252.05093	0.113744	0.175386	14252.05093	1621.089123	1621.089123	2612.79939	12630.961806	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS110_3	214	23	0	0	14274.442194	0	0	5028.491853	14274.442194	0.194971	0.288361	14274.442194	2783.104018	2783.104018	2245.387835	11491.338176	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS110_3	215	23	0	0	14252.05093	0	0	5028.491853	14252.05093	0.195277	0.288696	14252.05093	2783.104018	2783.104018	2245.387835	11468.946912	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS110_4	214	24	0	0	14274.442194	0	0	5478.101616	14274.442194	0.19041	0.275205	14274.442194	2717.999425	2717.999425	2760.102191	11556.442769	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS110_4	215	24	0	0	14252.05093	0	0	5478.101616	14252.05093	0.190709	0.275517	14252.05093	2717.999425	2717.999425	2760.102191	11534.051504	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS110_5	214	25	0	0	14274.442194	0	0	5743.63721	14274.442194	0.217428	0.310086	14274.442194	3103.667892	3103.667892	2639.969318	11170.774302	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS110_5	215	25	0	0	14252.05093	0	0	5743.63721	14252.05093	0.21777	0.310434	14252.05093	3103.667892	3103.667892	2639.969318	11148.383038	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS167_1	214	28	0	0	14274.442194	0	0	6636.197885	14274.442194	0.194887	0.266076	14274.442194	2781.905975	2781.905975	3854.29191	11492.53622	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS167_1	215	28	0	0	14252.05093	0	0	6636.197885	14252.05093	0.195193	0.266361	14252.05093	2781.905975	2781.905975	3854.29191	11470.144955	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS167_2	214	29	0	0	14274.442194	0	0	6642.675238	14274.442194	0.182732	0.249403	14274.442194	2608.398313	2608.398313	4034.276925	11666.043881	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS167_2	215	29	0	0	14252.05093	0	0	6642.675238	14252.05093	0.183019	0.24967	14252.05093	2608.398313	2608.398313	4034.276925	11643.652617	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS167_3	214	30	0	0	14274.442194	0	0	7375.666059	14274.442194	0.204961	0.270271	14274.442194	2925.701908	2925.701908	4449.964152	11348.740287	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS167_3	215	30	0	0	14252.05093	0	0	7375.666059	14252.05093	0.205283	0.270551	14252.05093	2925.701908	2925.701908	4449.964152	11326.349022	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS167_4	214	31	0	0	14274.442194	0	0	6800.374232	14274.442194	0.197675	0.26778	14274.442194	2821.704277	2821.704277	3978.669955	11452.737917	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS167_4	215	31	0	0	14252.05093	0	0	6800.374232	14252.05093	0.197986	0.268065	14252.05093	2821.704277	2821.704277	3978.669955	11430.346653	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS167_5	214	32	0	0	14274.442194	0	0	7292.412872	14274.442194	0.206251	0.273022	14274.442194	2944.116574	2944.116574	4348.296297	11330.32562	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS167_5	215	32	0	0	14252.05093	0	0	7292.412872	14252.05093	0.206575	0.273306	14252.05093	2944.116574	2944.116574	4348.296297	11307.934356	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS204_1	214	33	0	0	14274.442194	0	0	6631.135204	14274.442194	0.157617	0.215243	14274.442194	2249.890436	2249.890436	4381.244768	12024.551758	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS204_1	215	33	0	0	14252.05093	0	0	6631.135204	14252.05093	0.157864	0.215474	14252.05093	2249.890436	2249.890436	4381.244768	12002.160493	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS204_3	214	35	0	0	14274.442194	0	0	6735.442459	14274.442194	0.191156	0.259748	14274.442194	2728.642637	2728.642637	4006.799822	11545.799558	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS204_3	215	35	0	0	14252.05093	0	0	6735.442459	14252.05093	0.191456	0.260026	14252.05093	2728.642637	2728.642637	4006.799822	11523.408293	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS204_4	214	36	0	0	14274.442194	0	0	6209.951659	14274.442194	0.226828	0.316127	14274.442194	3237.837306	3237.837306	2972.114353	11036.604888	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS204_4	215	36	0	0	14252.05093	0	0	6209.951659	14252.05093	0.227184	0.316473	14252.05093	3237.837306	3237.837306	2972.114353	11014.213624	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS204_5	214	37	0	0	14274.442194	0	0	5577.610642	14274.442194	0.204326	0.293837	14274.442194	2916.63566	2916.63566	2660.974982	11357.806534	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS204_5	215	37	0	0	14252.05093	0	0	5577.610642	14252.05093	0.204647	0.294169	14252.05093	2916.63566	2916.63566	2660.974982	11335.41527	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS208_1	214	38	0	0	14274.442194	0	0	5255.24361	14274.442194	0.179959	0.263068	14274.442194	2568.817298	2568.817298	2686.426312	11705.624897	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS208_1	215	38	0	0	14252.05093	0	0	5255.24361	14252.05093	0.180242	0.26337	14252.05093	2568.817298	2568.817298	2686.426312	11683.233632	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS208_2	214	39	0	0	14274.442194	0	0	5205.418462	14274.442194	0.17812	0.261045	14274.442194	2542.559423	2542.559423	2662.859039	11731.882772	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS208_2	215	39	0	0	14252.05093	0	0	5205.418462	14252.05093	0.1784	0.261345	14252.05093	2542.559423	2542.559423	2662.859039	11709.491507	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS208_4	214	40	0	0	14274.442194	0	0	5051.647551	14274.442194	0.166042	0.245281	14274.442194	2370.163812	2370.163812	2681.48374	11904.278383	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS208_4	215	40	0	0	14252.05093	0	0	5051.647551	14252.05093	0.166303	0.245566	14252.05093	2370.163812	2370.163812	2681.48374	11881.887118	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS231_1	214	41	0	0	14274.442194	0	0	6936.296166	14274.442194	0.174905	0.235415	14274.442194	2496.666367	2496.666367	4439.629799	11777.775827	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS231_1	215	41	0	0	14252.05093	0	0	6936.296166	14252.05093	0.175179	0.235664	14252.05093	2496.666367	2496.666367	4439.629799	11755.384563	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS231_2	214	42	0	0	14274.442194	0	0	6799.535277	14274.442194	0.17048	0.230949	14274.442194	2433.506909	2433.506909	4366.028368	11840.935285	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS231_2	215	42	0	0	14252.05093	0	0	6799.535277	14252.05093	0.170748	0.231195	14252.05093	2433.506909	2433.506909	4366.028368	11818.544021	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS235_1	214	43	0	0	14274.442194	0	0	4898.379409	14274.442194	0.18323	0.272835	14274.442194	2615.506871	2615.506871	2282.872537	11658.935323	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS235_1	215	43	0	0	14252.05093	0	0	4898.379409	14252.05093	0.183518	0.273154	14252.05093	2615.506871	2615.506871	2282.872537	11636.544058	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS235_2	214	44	0	0	14274.442194	0	0	4351.410355	14274.442194	0.18032	0.276387	14274.442194	2573.96876	2573.96876	1777.441596	11700.473435	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS235_2	215	44	0	0	14252.05093	0	0	4351.410355	14252.05093	0.180603	0.276719	14252.05093	2573.96876	2573.96876	1777.441596	11678.08217	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS235_3	214	45	0	0	14274.442194	0	0	4850.759752	14274.442194	0.15762	0.235285	14274.442194	2249.93744	2249.93744	2600.822312	12024.504755	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS235_3	215	45	0	0	14252.05093	0	0	4850.759752	14252.05093	0.157868	0.235561	14252.05093	2249.93744	2249.93744	2600.822312	12002.11349	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS235_4	214	46	0	0	14274.442194	0	0	5160.30471	14274.442194	0.171568	0.252027	14274.442194	2449.03612	2449.03612	2711.268591	11825.406075	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS235_4	215	46	0	0	14252.05093	0	0	5160.30471	14252.05093	0.171837	0.252317	14252.05093	2449.03612	2449.03612	2711.268591	11803.01481	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS235_5	214	47	0	0	14274.442194	0	0	4367.603148	14274.442194	0.124888	0.191256	14274.442194	1782.702951	1782.702951	2584.900197	12491.739243	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS235_5	215	47	0	0	14252.05093	0	0	4367.603148	14252.05093	0.125084	0.191486	14252.05093	1782.702951	1782.702951	2584.900197	12469.347978	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS241_1	214	48	0	0	14274.442194	0	0	1697.067417	14274.442194	0.118889	0.212512	14274.442194	1697.067417	1697.067417	0	12577.374777	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v1TS241_1	215	48	0	0	14252.05093	0	0	1697.067417	14252.05093	0.119075	0.21281	14252.05093	1697.067417	1697.067417	0	12554.983513	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v1TS241_2	214	49	0	0	14274.442194	0	0	1112.135577	14274.442194	0.077911	0.144559	14274.442194	1112.135577	1112.135577	0	13162.306618	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v1TS241_2	215	49	0	0	14252.05093	0	0	1112.135577	14252.05093	0.078033	0.14477	14252.05093	1112.135577	1112.135577	0	13139.915353	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v1TS241_3	214	50	0	0	14274.442194	0	0	1732.612795	14274.442194	0.121379	0.216481	14274.442194	1732.612795	1732.612795	0	12541.8294	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v1TS241_3	215	50	0	0	14252.05093	0	0	1732.612795	14252.05093	0.121569	0.216784	14252.05093	1732.612795	1732.612795	0	12519.438135	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v1TS241_4	214	51	0	0	14274.442194	0	0	1053.84562	14274.442194	0.073827	0.137503	14274.442194	1053.84562	1053.84562	0	13220.596574	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v1TS241_4	215	51	0	0	14252.05093	0	0	1053.84562	14252.05093	0.073943	0.137705	14252.05093	1053.84562	1053.84562	0	13198.20531	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v1TS241_5	214	52	0	0	14274.442194	0	0	1026.743731	14274.442194	0.071929	0.134204	14274.442194	1026.743731	1026.743731	0	13247.698463	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v1TS241_5	215	52	0	0	14252.05093	0	0	1026.743731	14252.05093	0.072042	0.134401	14252.05093	1026.743731	1026.743731	0	13225.307199	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v1TS262_1	214	53	0	0	14274.442194	0	0	6539.125074	14274.442194	0.180576	0.247687	14274.442194	2577.626382	2577.626382	3961.498692	11696.815813	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS262_1	215	53	0	0	14252.05093	0	0	6539.125074	14252.05093	0.18086	0.247954	14252.05093	2577.626382	2577.626382	3961.498692	11674.424548	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS262_2	214	54	0	0	14274.442194	0	0	5489.649746	14274.442194	0.176751	0.255314	14274.442194	2523.020822	2523.020822	2966.628924	11751.421372	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS262_2	215	54	0	0	14252.05093	0	0	5489.649746	14252.05093	0.177029	0.255603	14252.05093	2523.020822	2523.020822	2966.628924	11729.030108	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS262_3	214	55	0	0	14274.442194	0	0	6538.242697	14274.442194	0.180586	0.247712	14274.442194	2577.770755	2577.770755	3960.471942	11696.671439	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS262_3	215	55	0	0	14252.05093	0	0	6538.242697	14252.05093	0.18087	0.247978	14252.05093	2577.770755	2577.770755	3960.471942	11674.280174	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS262_5	214	57	0	0	14274.442194	0	0	5489.319561	14274.442194	0.176728	0.255284	14274.442194	2522.690637	2522.690637	2966.628924	11751.751557	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS262_5	215	57	0	0	14252.05093	0	0	5489.319561	14252.05093	0.177005	0.255574	14252.05093	2522.690637	2522.690637	2966.628924	11729.360293	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS286_1	214	63	0	0	14274.442194	0	0	6071.764727	14274.442194	0.17309	0.242872	14274.442194	2470.7619	2470.7619	3601.002827	11803.680295	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS286_1	215	63	0	0	14252.05093	0	0	6071.764727	14252.05093	0.173362	0.24314	14252.05093	2470.7619	2470.7619	3601.002827	11781.28903	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS286_2	214	64	0	0	14274.442194	0	0	5425.751173	14274.442194	0.175169	0.25385	14274.442194	2500.445224	2500.445224	2925.305949	11773.996971	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS286_2	215	64	0	0	14252.05093	0	0	5425.751173	14252.05093	0.175445	0.254139	14252.05093	2500.445224	2500.445224	2925.305949	11751.605706	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS286_3	214	65	0	0	14274.442194	0	0	6533.519942	14274.442194	0.188059	0.258021	14274.442194	2684.442028	2684.442028	3849.077914	11590.000166	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS286_3	215	65	0	0	14252.05093	0	0	6533.519942	14252.05093	0.188355	0.258299	14252.05093	2684.442028	2684.442028	3849.077914	11567.608901	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS286_4	214	66	0	0	14274.442194	0	0	5494.57085	14274.442194	0.192874	0.278533	14274.442194	2753.165275	2753.165275	2741.405574	11521.276919	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS286_4	215	66	0	0	14252.05093	0	0	5494.57085	14252.05093	0.193177	0.278849	14252.05093	2753.165275	2753.165275	2741.405574	11498.885654	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS286_5	214	67	0	0	14274.442194	0	0	5363.282298	14274.442194	0.108507	0.157745	14274.442194	1548.876859	1548.876859	3814.405439	12725.565336	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS286_5	215	67	0	0	14252.05093	0	0	5363.282298	14252.05093	0.108677	0.157925	14252.05093	1548.876859	1548.876859	3814.405439	12703.174071	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS294_1	214	68	0	0	14274.442194	0	0	6294.437834	14274.442194	0.190457	0.264348	14274.442194	2718.667208	2718.667208	3575.770626	11555.774987	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS294_1	215	68	0	0	14252.05093	0	0	6294.437834	14252.05093	0.190756	0.264636	14252.05093	2718.667208	2718.667208	3575.770626	11533.383722	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS304_1	214	73	0	0	14274.442194	0	0	1026.743731	14274.442194	0.071929	0.134204	14274.442194	1026.743731	1026.743731	0	13247.698463	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v1TS304_1	215	73	0	0	14252.05093	0	0	1026.743731	14252.05093	0.072042	0.134401	14252.05093	1026.743731	1026.743731	0	13225.307199	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v1TS304_2	214	74	0	0	14274.442194	0	0	1516.412024	14274.442194	0.106233	0.192062	14274.442194	1516.412024	1516.412024	0	12758.03017	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v1TS304_2	215	74	0	0	14252.05093	0	0	1516.412024	14252.05093	0.1064	0.192335	14252.05093	1516.412024	1516.412024	0	12735.638905	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v1TS304_3	214	75	0	0	14274.442194	0	0	1126.739466	14274.442194	0.078934	0.146319	14274.442194	1126.739466	1126.739466	0	13147.702728	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v1TS304_3	215	75	0	0	14252.05093	0	0	1126.739466	14252.05093	0.079058	0.146532	14252.05093	1126.739466	1126.739466	0	13125.311463	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v1TS304_4	214	76	0	0	14274.442194	0	0	1670.781451	14274.442194	0.117047	0.209565	14274.442194	1670.781451	1670.781451	0	12603.660743	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v1TS304_4	215	76	0	0	14252.05093	0	0	1670.781451	14252.05093	0.117231	0.20986	14252.05093	1670.781451	1670.781451	0	12581.269479	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v1TS304_5	214	77	0	0	14274.442194	0	0	1350.829316	14274.442194	0.094633	0.172903	14274.442194	1350.829316	1350.829316	0	12923.612879	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v1TS304_5	215	77	0	0	14252.05093	0	0	1350.829316	14252.05093	0.094781	0.173151	14252.05093	1350.829316	1350.829316	0	12901.221614	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v1TS369_1	214	80	0	0	14274.442194	0	0	6813.733181	14274.442194	0.19669	0.266276	14274.442194	2807.641198	2807.641198	4006.091983	11466.800996	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS369_1	215	80	0	0	14252.05093	0	0	6813.733181	14252.05093	0.196999	0.266559	14252.05093	2807.641198	2807.641198	4006.091983	11444.409732	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS369_2	214	81	0	0	14274.442194	0	0	6612.728399	14274.442194	0.267708	0.365907	14274.442194	3821.383227	3821.383227	2791.345172	10453.058967	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS369_2	215	81	0	0	14252.05093	0	0	6612.728399	14252.05093	0.268129	0.3663	14252.05093	3821.383227	3821.383227	2791.345172	10430.667702	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS369_3	214	82	0	0	14274.442194	0	0	6739.721465	14274.442194	0.192937	0.262115	14274.442194	2754.063351	2754.063351	3985.658114	11520.378843	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS369_3	215	82	0	0	14252.05093	0	0	6739.721465	14252.05093	0.19324	0.262395	14252.05093	2754.063351	2754.063351	3985.658114	11497.987579	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS369_4	214	83	0	0	14274.442194	0	0	7032.441403	14274.442194	0.296797	0.397675	14274.442194	4236.612362	4236.612362	2795.829041	10037.829832	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS369_4	215	83	0	0	14252.05093	0	0	7032.441403	14252.05093	0.297263	0.398094	14252.05093	4236.612362	4236.612362	2795.829041	10015.438568	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS369_5	214	84	0	0	14274.442194	0	0	6392.007281	14274.442194	0.188071	0.259804	14274.442194	2684.615287	2684.615287	3707.391994	11589.826907	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS369_5	215	84	0	0	14252.05093	0	0	6392.007281	14252.05093	0.188367	0.260086	14252.05093	2684.615287	2684.615287	3707.391994	11567.435642	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS450_1	214	85	0	0	14274.442194	0	0	6636.197885	14274.442194	0.194887	0.266076	14274.442194	2781.905975	2781.905975	3854.29191	11492.53622	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS450_1	215	85	0	0	14252.05093	0	0	6636.197885	14252.05093	0.195193	0.266361	14252.05093	2781.905975	2781.905975	3854.29191	11470.144955	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS450_2	214	86	0	0	14274.442194	0	0	6642.675238	14274.442194	0.182732	0.249403	14274.442194	2608.398313	2608.398313	4034.276925	11666.043881	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS450_2	215	86	0	0	14252.05093	0	0	6642.675238	14252.05093	0.183019	0.24967	14252.05093	2608.398313	2608.398313	4034.276925	11643.652617	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS450_3	214	87	0	0	14274.442194	0	0	7375.666059	14274.442194	0.204961	0.270271	14274.442194	2925.701908	2925.701908	4449.964152	11348.740287	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS450_3	215	87	0	0	14252.05093	0	0	7375.666059	14252.05093	0.205283	0.270551	14252.05093	2925.701908	2925.701908	4449.964152	11326.349022	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS450_4	214	88	0	0	14274.442194	0	0	6800.374232	14274.442194	0.197675	0.26778	14274.442194	2821.704277	2821.704277	3978.669955	11452.737917	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS450_4	215	88	0	0	14252.05093	0	0	6800.374232	14252.05093	0.197986	0.268065	14252.05093	2821.704277	2821.704277	3978.669955	11430.346653	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS450_5	214	89	0	0	14274.442194	0	0	7292.412872	14274.442194	0.206251	0.273022	14274.442194	2944.116574	2944.116574	4348.296297	11330.32562	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS450_5	215	89	0	0	14252.05093	0	0	7292.412872	14252.05093	0.206575	0.273306	14252.05093	2944.116574	2944.116574	4348.296297	11307.934356	41.525424	36.416833	25
