target	model	t_id	m_id	residue_residue_cadscore	renaming_of_model_chains
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_4_multimer_v3_pred_66.pdb	0	6831	0.709954	.
8BWL-assembly1.cif	afm_dropout_full_model_2_multimer_v3_pred_6.pdb	0	1397	0.709944	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_24.pdb	0	3167	0.709941	.
8BWL-assembly1.cif	afm_basic_model_3_multimer_v2_pred_6.pdb	0	526	0.709924	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_2_multimer_v3_pred_2.pdb	0	2358	0.709914	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_28.pdb	0	4377	0.709913	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_45.pdb	0	3793	0.7099	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_35.pdb	0	6194	0.709893	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_31.pdb	0	4381	0.709886	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_63.pdb	0	6158	0.70986	.
8BWL-assembly1.cif	afm_dropout_full_model_1_multimer_v2_pred_32.pdb	0	1099	0.709851	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_34.pdb	0	3580	0.709834	.
8BWL-assembly1.cif	afm_dropout_full_model_4_multimer_v3_pred_49.pdb	0	1787	0.709823	.
8BWL-assembly1.cif	afm_woTemplates_model_1_multimer_v3_pred_63.pdb	0	5220	0.709805	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_24.pdb	0	3100	0.709791	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_54.pdb	0	4942	0.70979	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_2_multimer_v3_pred_20.pdb	0	6379	0.709772	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_36.pdb	0	3180	0.70977	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_2_multimer_v1_pred_34.pdb	0	2240	0.709764	.
8BWL-assembly1.cif	afm_basic_model_4_multimer_v2_pred_47.pdb	0	713	0.70976	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_2_multimer_v3_pred_32.pdb	0	2372	0.709757	.
8BWL-assembly1.cif	afm_basic_model_4_multimer_v3_pred_32.pdb	0	764	0.709753	.
8BWL-assembly1.cif	cf_woTemplates_model_3_multimer_v3_pred_32.pdb	0	7598	0.709734	.
8BWL-assembly1.cif	afm_dropout_full_model_4_multimer_v2_pred_58.pdb	0	1730	0.709732	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_4.pdb	0	3117	0.709727	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_26.pdb	0	3906	0.709718	.
8BWL-assembly1.cif	afm_woTemplates_model_1_multimer_v3_pred_43.pdb	0	5198	0.709716	.
8BWL-assembly1.cif	cf_woTemplates_model_1_multimer_v3_pred_46.pdb	0	7211	0.709708	.
8BWL-assembly1.cif	cf_woTemplates_model_3_multimer_v3_pred_36.pdb	0	7602	0.709705	.
8BWL-assembly1.cif	afm_dropout_full_model_3_multimer_v3_pred_33.pdb	0	1569	0.709702	.
8BWL-assembly1.cif	cf_woTemplates_model_1_multimer_v2_pred_28.pdb	0	7124	0.709695	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_24.pdb	0	3569	0.709692	.
8BWL-assembly1.cif	afm_dropout_full_model_3_multimer_v3_pred_34.pdb	0	1570	0.709683	.
8BWL-assembly1.cif	afm_woTemplates_model_1_multimer_v3_pred_15.pdb	0	5167	0.709679	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_66.pdb	0	4620	0.709654	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_25.pdb	0	6183	0.709652	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_62.pdb	0	4415	0.70963	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_44.pdb	0	6137	0.709588	.
8BWL-assembly1.cif	afm_basic_model_3_multimer_v2_pred_17.pdb	0	479	0.709568	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_63.pdb	0	3210	0.70956	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_15.pdb	0	4162	0.709556	.
8BWL-assembly1.cif	cf_woTemplates_model_4_multimer_v3_pred_57.pdb	0	7826	0.709529	.
8BWL-assembly1.cif	cf_woTemplates_model_1_multimer_v2_pred_19.pdb	0	7114	0.709526	.
8BWL-assembly1.cif	afm_woTemplates_model_1_multimer_v3_pred_12.pdb	0	5164	0.709519	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_5.pdb	0	3128	0.709514	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_65.pdb	0	3279	0.709509	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_20.pdb	0	4101	0.709502	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_5.pdb	0	3999	0.709494	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_55.pdb	0	6216	0.709489	.
8BWL-assembly1.cif	afm_woTemplates_model_1_multimer_v3_pred_56.pdb	0	5212	0.709466	.
8BWL-assembly1.cif	afm_basic_model_2_multimer_v3_pred_63.pdb	0	396	0.70946	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_4_multimer_v3_pred_35.pdb	0	6797	0.709458	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_11.pdb	0	6101	0.709449	.
8BWL-assembly1.cif	afm_woTemplates_model_5_multimer_v2_pred_25.pdb	0	5915	0.709429	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_2_multimer_v3_pred_0.pdb	0	6366	0.709413	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_3_multimer_v2_pred_18.pdb	0	6510	0.709397	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_58.pdb	0	4142	0.709381	.
8BWL-assembly1.cif	cf_woTemplates_model_1_multimer_v3_pred_59.pdb	0	7225	0.709362	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_19.pdb	0	3362	0.709355	.
8BWL-assembly1.cif	cf_woTemplates_model_5_multimer_v3_pred_23.pdb	0	7990	0.709354	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_3.pdb	0	4312	0.709306	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_2_multimer_v3_pred_42.pdb	0	2383	0.70929	.
8BWL-assembly1.cif	afm_basic_model_3_multimer_v2_pred_5.pdb	0	515	0.709288	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_2_multimer_v3_pred_31.pdb	0	2371	0.709286	.
8BWL-assembly1.cif	afm_dropout_full_model_2_multimer_v3_pred_22.pdb	0	1356	0.709286	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_4_multimer_v1_pred_35.pdb	0	6663	0.709281	.
8BWL-assembly1.cif	afm_basic_model_2_multimer_v3_pred_17.pdb	0	345	0.709275	.
8BWL-assembly1.cif	afm_basic_model_4_multimer_v2_pred_6.pdb	0	727	0.709271	.
8BWL-assembly1.cif	afm_dropout_full_model_5_multimer_v2_pred_53.pdb	0	1926	0.709256	.
8BWL-assembly1.cif	afm_dropout_full_model_1_multimer_v2_pred_20.pdb	0	1086	0.70923	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_53.pdb	0	4204	0.709227	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_4_multimer_v2_pred_44.pdb	0	2720	0.70921	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_62.pdb	0	6358	0.709198	.
8BWL-assembly1.cif	afm_basic_model_4_multimer_v2_pred_61.pdb	0	729	0.70917	.
8BWL-assembly1.cif	afm_woTemplates_model_2_multimer_v3_pred_7.pdb	0	5425	0.709168	.
8BWL-assembly1.cif	afm_basic_model_5_multimer_v2_pred_9.pdb	0	938	0.709159	.
8BWL-assembly1.cif	afm_dropout_full_model_5_multimer_v2_pred_26.pdb	0	1896	0.709159	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_1_multimer_v3_pred_51.pdb	0	2192	0.709137	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_0.pdb	0	3552	0.709136	.
8BWL-assembly1.cif	afm_basic_model_3_multimer_v2_pred_66.pdb	0	533	0.709131	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_50.pdb	0	4804	0.709127	.
8BWL-assembly1.cif	afm_dropout_full_model_1_multimer_v2_pred_29.pdb	0	1095	0.709123	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_21.pdb	0	4705	0.709093	.
8BWL-assembly1.cif	cf_woTemplates_model_2_multimer_v2_pred_28.pdb	0	7325	0.709093	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_18.pdb	0	4165	0.709081	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_24.pdb	0	6182	0.709071	.
8BWL-assembly1.cif	afm_woTemplates_model_1_multimer_v3_pred_32.pdb	0	5186	0.709052	.
8BWL-assembly1.cif	afm_woTemplates_model_1_multimer_v3_pred_25.pdb	0	5178	0.709043	.
8BWL-assembly1.cif	afm_basic_model_4_multimer_v2_pred_15.pdb	0	678	0.709043	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_15.pdb	0	3894	0.709042	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_4_multimer_v3_pred_41.pdb	0	6804	0.70904	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_2_multimer_v2_pred_23.pdb	0	2295	0.709039	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_54.pdb	0	3602	0.709014	.
8BWL-assembly1.cif	afm_woTemplates_model_1_multimer_v2_pred_31.pdb	0	5118	0.708994	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_25.pdb	0	4910	0.708973	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_15.pdb	0	3559	0.708972	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_34.pdb	0	6193	0.708968	.
8BWL-assembly1.cif	afm_woTemplates_model_2_multimer_v3_pred_64.pdb	0	5422	0.708951	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_2_multimer_v3_pred_32.pdb	0	6392	0.708928	.
8BWL-assembly1.cif	afm_basic_model_2_multimer_v3_pred_44.pdb	0	375	0.70892	.
8BWL-assembly1.cif	afm_basic_model_3_multimer_v2_pred_18.pdb	0	480	0.708888	.
8BWL-assembly1.cif	afm_basic_model_2_multimer_v3_pred_18.pdb	0	346	0.708845	.
8BWL-assembly1.cif	afm_dropout_full_model_5_multimer_v2_pred_39.pdb	0	1910	0.708845	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_4.pdb	0	3385	0.708819	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_50.pdb	0	3799	0.708803	.
8BWL-assembly1.cif	cf_woTemplates_model_4_multimer_v3_pred_25.pdb	0	7791	0.708801	.
8BWL-assembly1.cif	afm_basic_model_3_multimer_v2_pred_54.pdb	0	520	0.708785	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_23.pdb	0	3300	0.708782	.
8BWL-assembly1.cif	afm_dropout_full_model_3_multimer_v2_pred_62.pdb	0	1534	0.708749	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_1.pdb	0	3352	0.708723	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_3_multimer_v3_pred_59.pdb	0	6622	0.708706	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_12.pdb	0	3154	0.708701	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_60.pdb	0	4413	0.7087	.
8BWL-assembly1.cif	cf_woTemplates_model_2_multimer_v2_pred_14.pdb	0	7310	0.708696	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_15.pdb	0	4363	0.708678	.
8BWL-assembly1.cif	afm_dropout_full_model_5_multimer_v2_pred_41.pdb	0	1913	0.708653	.
8BWL-assembly1.cif	afm_basic_model_3_multimer_v2_pred_60.pdb	0	527	0.708645	.
8BWL-assembly1.cif	cf_woTemplates_model_3_multimer_v2_pred_23.pdb	0	7521	0.708645	.
8BWL-assembly1.cif	afm_basic_model_4_multimer_v2_pred_13.pdb	0	676	0.70862	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_2_multimer_v1_pred_37.pdb	0	2243	0.708603	.
8BWL-assembly1.cif	afm_basic_model_3_multimer_v2_pred_62.pdb	0	529	0.708593	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_60.pdb	0	4547	0.708589	.
8BWL-assembly1.cif	afm_basic_model_3_multimer_v3_pred_15.pdb	0	544	0.708531	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_3_multimer_v2_pred_62.pdb	0	2539	0.708529	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_34.pdb	0	3781	0.708518	.
8BWL-assembly1.cif	cf_woTemplates_model_1_multimer_v3_pred_62.pdb	0	7229	0.70848	.
8BWL-assembly1.cif	afm_dropout_full_model_4_multimer_v2_pred_7.pdb	0	1740	0.708476	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_3_multimer_v2_pred_47.pdb	0	6542	0.708469	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_66.pdb	0	4151	0.708462	.
8BWL-assembly1.cif	cf_woTemplates_model_1_multimer_v3_pred_26.pdb	0	7189	0.708439	.
8BWL-assembly1.cif	afm_dropout_full_model_5_multimer_v2_pred_10.pdb	0	1879	0.708427	.
8BWL-assembly1.cif	afm_basic_model_3_multimer_v2_pred_45.pdb	0	510	0.708422	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_8.pdb	0	4220	0.708401	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_1.pdb	0	3285	0.708375	.
8BWL-assembly1.cif	afm_dropout_full_model_3_multimer_v3_pred_53.pdb	0	1591	0.708372	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_5.pdb	0	3932	0.708344	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_51.pdb	0	4202	0.708342	.
8BWL-assembly1.cif	afm_basic_model_3_multimer_v2_pred_11.pdb	0	473	0.708326	.
8BWL-assembly1.cif	afm_basic_model_5_multimer_v2_pred_53.pdb	0	921	0.708318	.
8BWL-assembly1.cif	cf_woTemplates_model_1_multimer_v2_pred_41.pdb	0	7139	0.708304	.
8BWL-assembly1.cif	afm_dropout_full_model_1_multimer_v3_pred_16.pdb	0	1148	0.708303	.
8BWL-assembly1.cif	afm_basic_model_3_multimer_v2_pred_33.pdb	0	497	0.708303	.
8BWL-assembly1.cif	afm_dropout_full_model_5_multimer_v2_pred_29.pdb	0	1899	0.708297	.
8BWL-assembly1.cif	afm_dropout_full_model_3_multimer_v3_pred_57.pdb	0	1595	0.708294	.
8BWL-assembly1.cif	afm_basic_model_4_multimer_v2_pred_57.pdb	0	724	0.708286	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_11.pdb	0	4359	0.708285	.
8BWL-assembly1.cif	afm_dropout_full_model_1_multimer_v2_pred_51.pdb	0	1120	0.708276	.
8BWL-assembly1.cif	afm_dropout_full_model_4_multimer_v3_pred_32.pdb	0	1769	0.708258	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_1_multimer_v3_pred_43.pdb	0	2183	0.708253	.
8BWL-assembly1.cif	afm_basic_model_4_multimer_v2_pred_26.pdb	0	690	0.708237	.
8BWL-assembly1.cif	afm_dropout_full_model_2_multimer_v3_pred_62.pdb	0	1400	0.708231	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_32.pdb	0	3377	0.70817	.
8BWL-assembly1.cif	afm_dropout_full_model_2_multimer_v3_pred_1.pdb	0	1342	0.708164	.
8BWL-assembly1.cif	afm_basic_model_3_multimer_v2_pred_14.pdb	0	476	0.708163	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_1.pdb	0	4357	0.708159	.
8BWL-assembly1.cif	afm_woTemplates_model_1_multimer_v2_pred_35.pdb	0	5122	0.708136	.
8BWL-assembly1.cif	afm_dropout_full_model_1_multimer_v3_pred_53.pdb	0	1189	0.708116	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_1_multimer_v2_pred_55.pdb	0	2129	0.708104	.
8BWL-assembly1.cif	cf_woTemplates_model_4_multimer_v3_pred_8.pdb	0	7838	0.708097	.
8BWL-assembly1.cif	afm_dropout_full_model_1_multimer_v2_pred_46.pdb	0	1114	0.708091	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_61.pdb	0	4213	0.708087	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_2_multimer_v3_pred_45.pdb	0	2386	0.708074	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_14.pdb	0	3491	0.708069	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_58.pdb	0	3338	0.708067	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_1_multimer_v3_pred_1.pdb	0	2146	0.708037	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_2_multimer_v3_pred_39.pdb	0	6399	0.708024	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_61.pdb	0	3141	0.708002	.
8BWL-assembly1.cif	afm_woTemplates_model_4_multimer_v2_pred_55.pdb	0	5747	0.707991	.
8BWL-assembly1.cif	afm_dropout_full_model_2_multimer_v3_pred_53.pdb	0	1390	0.707986	.
8BWL-assembly1.cif	afm_dropout_full_model_4_multimer_v3_pred_37.pdb	0	1774	0.707977	.
8BWL-assembly1.cif	afm_woTemplates_model_1_multimer_v3_pred_52.pdb	0	5208	0.707959	.
8BWL-assembly1.cif	cf_woTemplates_model_1_multimer_v3_pred_37.pdb	0	7201	0.707959	.
8BWL-assembly1.cif	afm_woTemplates_model_4_multimer_v2_pred_46.pdb	0	5737	0.707956	.
8BWL-assembly1.cif	afm_woTemplates_model_2_multimer_v3_pred_62.pdb	0	5420	0.707943	.
8BWL-assembly1.cif	afm_basic_model_4_multimer_v3_pred_21.pdb	0	752	0.707937	.
8BWL-assembly1.cif	afm_dropout_full_model_2_multimer_v3_pred_29.pdb	0	1363	0.70793	.
8BWL-assembly1.cif	cf_woTemplates_model_2_multimer_v2_pred_26.pdb	0	7323	0.707919	.
8BWL-assembly1.cif	afm_dropout_full_model_1_multimer_v3_pred_0.pdb	0	1140	0.707885	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_6.pdb	0	3340	0.707878	.
8BWL-assembly1.cif	afm_woTemplates_model_2_multimer_v3_pred_23.pdb	0	5377	0.707843	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_1_multimer_v2_pred_63.pdb	0	2138	0.707835	.
8BWL-assembly1.cif	afm_woTemplates_model_2_multimer_v3_pred_11.pdb	0	5364	0.707807	.
8BWL-assembly1.cif	afm_dropout_full_model_3_multimer_v2_pred_48.pdb	0	1518	0.707807	.
8BWL-assembly1.cif	afm_dropout_full_model_3_multimer_v2_pred_3.pdb	0	1498	0.707791	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_3_multimer_v2_pred_23.pdb	0	6516	0.707771	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_38.pdb	0	6331	0.707769	.
8BWL-assembly1.cif	afm_dropout_full_model_3_multimer_v2_pred_49.pdb	0	1519	0.707763	.
8BWL-assembly1.cif	afm_woTemplates_model_5_multimer_v2_pred_13.pdb	0	5902	0.707757	.
8BWL-assembly1.cif	cf_woTemplates_model_3_multimer_v1_pred_25.pdb	0	7456	0.707708	.
8BWL-assembly1.cif	afm_woTemplates_model_2_multimer_v3_pred_13.pdb	0	5366	0.707697	.
8BWL-assembly1.cif	afm_basic_model_4_multimer_v2_pred_9.pdb	0	737	0.707668	.
8BWL-assembly1.cif	afm_dropout_full_model_2_multimer_v3_pred_60.pdb	0	1398	0.70766	.
8BWL-assembly1.cif	afm_woTemplates_model_5_multimer_v2_pred_37.pdb	0	5928	0.707657	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_4.pdb	0	3452	0.707646	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_45.pdb	0	4798	0.707641	.
8BWL-assembly1.cif	cf_woTemplates_model_1_multimer_v3_pred_20.pdb	0	7183	0.707641	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_3.pdb	0	4111	0.707631	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_62.pdb	0	3611	0.707631	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_4.pdb	0	3787	0.707611	.
8BWL-assembly1.cif	afm_dropout_full_model_1_multimer_v3_pred_24.pdb	0	1157	0.707596	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_4_multimer_v2_pred_62.pdb	0	2740	0.707594	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_5_multimer_v2_pred_3.pdb	0	2905	0.70759	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_13.pdb	0	6237	0.707583	.
8BWL-assembly1.cif	afm_dropout_full_model_4_multimer_v3_pred_30.pdb	0	1767	0.707582	.
8BWL-assembly1.cif	cf_woTemplates_model_2_multimer_v1_pred_65.pdb	0	7299	0.70758	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_3_multimer_v2_pred_63.pdb	0	6560	0.707563	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_14.pdb	0	4094	0.70754	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_3_multimer_v2_pred_29.pdb	0	2502	0.707514	.
8BWL-assembly1.cif	afm_woTemplates_model_2_multimer_v3_pred_30.pdb	0	5385	0.70751	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_61.pdb	0	4146	0.707485	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_4_multimer_v2_pred_32.pdb	0	6727	0.707474	.
8BWL-assembly1.cif	cf_woTemplates_model_3_multimer_v3_pred_12.pdb	0	7576	0.707474	.
8BWL-assembly1.cif	cf_woTemplates_model_1_multimer_v2_pred_18.pdb	0	7113	0.707454	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_37.pdb	0	6129	0.707438	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_2.pdb	0	6110	0.707381	.
8BWL-assembly1.cif	cf_woTemplates_model_1_multimer_v2_pred_17.pdb	0	7112	0.70738	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_20.pdb	0	3498	0.707342	.
8BWL-assembly1.cif	afm_dropout_full_model_5_multimer_v2_pred_62.pdb	0	1936	0.707334	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_49.pdb	0	6209	0.70733	.
8BWL-assembly1.cif	cf_woTemplates_model_2_multimer_v3_pred_64.pdb	0	7432	0.707326	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_13.pdb	0	3155	0.707317	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_53.pdb	0	6147	0.707313	.
8BWL-assembly1.cif	afm_dropout_full_model_2_multimer_v3_pred_5.pdb	0	1386	0.70731	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_1_multimer_v3_pred_41.pdb	0	2181	0.707307	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_1_multimer_v3_pred_47.pdb	0	2187	0.707243	.
8BWL-assembly1.cif	cf_woTemplates_model_3_multimer_v2_pred_41.pdb	0	7541	0.707222	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_35.pdb	0	3313	0.707216	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_51.pdb	0	3599	0.707174	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_28.pdb	0	3171	0.707148	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_60.pdb	0	6155	0.707135	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_3_multimer_v2_pred_8.pdb	0	6565	0.707134	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_19.pdb	0	3094	0.707113	.
8BWL-assembly1.cif	afm_dropout_full_model_4_multimer_v3_pred_47.pdb	0	1785	0.706978	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_4_multimer_v3_pred_61.pdb	0	2806	0.706971	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_38.pdb	0	6264	0.706968	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_66.pdb	0	4419	0.706949	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_49.pdb	0	3931	0.706898	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_1_multimer_v2_pred_19.pdb	0	2089	0.706882	.
8BWL-assembly1.cif	cf_woTemplates_model_1_multimer_v2_pred_2.pdb	0	7115	0.706877	.
8BWL-assembly1.cif	afm_dropout_full_model_1_multimer_v2_pred_55.pdb	0	1124	0.70687	.
8BWL-assembly1.cif	cf_woTemplates_model_4_multimer_v3_pred_13.pdb	0	7778	0.706854	.
8BWL-assembly1.cif	afm_dropout_full_model_5_multimer_v2_pred_61.pdb	0	1935	0.706777	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_12.pdb	0	6236	0.706759	.
