target	model	t_id	m_id	residue_sites_cadscore	residue_sites_F1_of_areas	residue_sites_target_area	residue_sites_model_area	residue_sites_TP_area	residue_sites_FP_area	residue_sites_FN_area	chain_sites_cadscore	chain_sites_F1_of_areas	chain_sites_target_area	chain_sites_model_area	chain_sites_TP_area	chain_sites_FP_area	chain_sites_FN_area	renaming_of_model_chains	identity_of_residues	identity_of_atoms	identity_of_chains
9DXD-assembly1.cif	M1239v1TS028_4	214	9	0.644969	0.771252	24313.36364	21713.654793	18202.607675	4686.790054	6110.755965	0.941433	0.969833	24313.36364	22889.397729	22889.397729	0	1423.965911	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS028_4	214	114	0.644909	0.775016	24313.36364	21318.602364	18096.890583	4290.434594	6216.473057	0.920783	0.958758	24313.36364	22387.325176	22387.325176	0	1926.038463	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS110_4	215	129	0.644359	0.735147	24401.499013	23024.15985	18765.796369	7885.911256	5635.702644	0.907784	0.955924	24401.499013	26651.707625	24401.499013	2250.208612	0	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=K,L=L	100	100	100
9DXD-assembly1.cif	M1239v1TS110_4	214	24	0.643899	0.733078	24313.36364	22208.358932	18348.796072	7397.407785	5964.567568	0.926766	0.964431	24313.36364	25746.203857	24139.498746	1606.705111	173.864894	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS110_1	214	126	0.643899	0.733078	24313.36364	22208.358932	18348.796072	7397.407785	5964.567568	0.926766	0.964431	24313.36364	25746.203857	24139.498746	1606.705111	173.864894	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS110_3	215	128	0.643577	0.741202	24401.499013	22342.161304	18612.946673	7209.227999	5788.55234	0.941779	0.971713	24401.499013	25822.174672	24401.499013	1420.675659	0	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXF-assembly1.cif	M1239v1TS028_5	215	10	0.643025	0.73099	24401.499013	22776.574461	18794.769866	8226.526512	5606.729147	0.892638	0.949054	24401.499013	27021.296377	24401.499013	2619.797365	0	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS110_5	215	130	0.643022	0.730989	24401.499013	22776.506318	18794.709617	8226.44976	5606.789396	0.892643	0.949056	24401.499013	27021.159377	24401.499013	2619.660364	0	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS294_3	215	70	0.642627	0.72479	24401.499013	23144.871065	18886.248391	8827.31459	5515.250622	0.864268	0.936447	24401.499013	27713.562982	24401.499013	3312.063969	0	A=K,B=B,C=C,D=I,E=J,F=F,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS033_4	215	119	0.642541	0.715415	24401.499013	24116.404803	19275.855578	10209.843228	5125.643435	0.791644	0.905651	24401.499013	29485.698807	24401.499013	5084.199794	0	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS462_3	215	201	0.642339	0.742759	24401.499013	22609.853665	18741.284754	7321.195118	5660.214259	0.931931	0.967086	24401.499013	26062.479872	24401.499013	1660.980859	0	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS110_5	214	130	0.642089	0.72492	24313.36364	23097.608215	18606.698437	8414.46094	5706.665203	0.888629	0.947252	24313.36364	27021.159377	24313.36364	2707.795737	0	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS028_5	214	10	0.642085	0.724916	24313.36364	23097.666428	18606.661475	8414.634903	5706.702165	0.888624	0.947249	24313.36364	27021.296377	24313.36364	2707.932738	0	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS462_3	214	201	0.641786	0.734354	24313.36364	22600.001975	18496.840624	7565.639249	5816.523016	0.928059	0.965279	24313.36364	26062.479872	24313.36364	1749.116232	0	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS204_3	214	35	0.641526	0.718311	24313.36364	23873.201693	18824.115777	9274.654128	5489.247863	0.844308	0.927776	24313.36364	28098.769904	24313.36364	3785.406264	0	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v1TS167_2	214	29	0.641518	0.722203	24313.36364	23166.045031	18715.945803	8800.867562	5597.417836	0.868243	0.938193	24313.36364	27516.813366	24313.36364	3203.449726	0	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS450_2	214	86	0.641518	0.722203	24313.36364	23166.045031	18715.945803	8800.867562	5597.417836	0.868243	0.938193	24313.36364	27516.813366	24313.36364	3203.449726	0	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS489_5	215	213	0.641433	0.771021	24401.499013	22035.385399	18504.225104	5093.562033	5897.273909	0.967063	0.983256	24401.499013	23597.787137	23597.787137	0	803.711876	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS369_5	214	84	0.640974	0.722671	24313.36364	23413.895719	18705.702889	8749.208335	5607.660751	0.870789	0.939315	24313.36364	27454.911224	24313.36364	3141.547584	0	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS369_5	214	193	0.640974	0.722671	24313.36364	23413.895719	18705.702889	8749.208335	5607.660751	0.870789	0.939315	24313.36364	27454.911224	24313.36364	3141.547584	0	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS462_2	215	91	0.640952	0.729523	24401.499013	23134.160622	18889.257141	8494.505149	5512.241872	0.877784	0.942411	24401.499013	27383.76229	24401.499013	2982.263277	0	A=K,B=G,C=H,D=I,E=J,F=L,G=B,H=C,I=D,J=E,K=F,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS028_5	215	115	0.640276	0.719652	24401.499013	22535.16597	18544.592262	8591.544329	5856.906751	0.887932	0.946939	24401.499013	27136.136591	24401.499013	2734.637578	0	A=L,B=G,C=H,D=I,E=J,F=K,G=B,H=C,I=D,J=E,K=A,L=F	100	100	100
9DXF-assembly1.cif	M1239v2TS204_5	215	142	0.640163	0.719439	24401.499013	22871.191416	18670.754006	8831.362227	5730.745007	0.872933	0.940262	24401.499013	27502.116233	24401.499013	3100.61722	0	A=L,B=G,C=H,D=I,E=J,F=K,G=B,H=C,I=D,J=E,K=F,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS167_5	215	32	0.639938	0.704824	24401.499013	22957.433362	18763.091535	10077.316858	5638.407478	0.818089	0.916628	24401.499013	28840.408394	24401.499013	4438.909381	0	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v1TS450_5	215	89	0.639938	0.704824	24401.499013	22957.433362	18763.091535	10077.316858	5638.407478	0.818089	0.916628	24401.499013	28840.408394	24401.499013	4438.909381	0	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS286_1	214	173	0.639813	0.763545	24313.36364	20554.00805	17571.324231	4140.976649	6742.039408	0.893019	0.943487	24313.36364	21712.30088	21712.30088	0	2601.062759	A=F,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=K,L=A	100	100	100
9DXD-assembly1.cif	M1239v1TS294_3	214	70	0.639227	0.717379	24313.36364	23531.70333	18661.501206	9052.061776	5651.862434	0.860151	0.934645	24313.36364	27713.562982	24313.36364	3400.199342	0	A=K,B=B,C=C,D=I,E=J,F=F,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS167_1	215	28	0.639175	0.718493	24401.499013	22968.836362	18712.559144	8974.325268	5688.939869	0.865361	0.936927	24401.499013	27686.884412	24401.499013	3285.385399	0	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v1TS450_1	215	85	0.639175	0.718493	24401.499013	22968.836362	18712.559144	8974.325268	5688.939869	0.865361	0.936927	24401.499013	27686.884412	24401.499013	3285.385399	0	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS462_5	214	203	0.638877	0.708948	24313.36364	23173.759469	18548.981098	9465.829745	5764.382542	0.847761	0.929265	24313.36364	28014.810842	24313.36364	3701.447202	0	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS294_2	215	69	0.638714	0.715933	24401.499013	22709.768905	18576.929018	8917.303195	5824.569995	0.873256	0.940405	24401.499013	27494.232214	24401.499013	3092.733201	0	A=A,B=G,C=H,D=D,E=E,F=L,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS204_4	214	141	0.638704	0.710146	24313.36364	23229.722274	18550.641288	9380.584493	5762.722352	0.851199	0.930751	24313.36364	27931.22578	24313.36364	3617.862141	0	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS294_1	215	178	0.638536	0.758515	24401.499013	22663.024408	18643.460949	6112.857807	5758.038064	0.981106	0.990621	24401.499013	24756.318756	24348.386148	407.932608	53.112865	A=K,B=G,C=H,D=I,E=J,F=L,G=B,H=C,I=D,J=E,K=F,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS028_1	215	6	0.637743	0.770993	24401.499013	21296.456794	18129.139914	4497.405567	6272.359099	0.92726	0.962258	24401.499013	22626.545481	22626.545481	0	1774.953532	A=L,B=G,C=H,D=I,E=J,F=F,G=B,H=C,I=D,J=E,K=A,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS208_1	215	143	0.637529	0.763569	24401.499013	22228.479697	18434.245101	5448.65007	5967.253912	0.973708	0.986713	24401.499013	23882.895171	23821.415261	61.47991	580.083752	A=L,B=G,C=H,D=I,E=J,F=K,G=B,H=C,I=D,J=E,K=F,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS294_3	215	180	0.637317	0.755353	24401.499013	23070.711817	18789.224103	6558.771488	5612.27491	0.961212	0.980975	24401.499013	25347.995591	24401.499013	946.496578	0	A=K,B=G,C=H,D=I,E=J,F=L,G=B,H=C,I=D,J=E,K=F,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS167_4	215	136	0.636776	0.713834	24401.499013	25113.370898	19528.166595	10783.834542	4873.332418	0.757781	0.891974	24401.499013	30312.001137	24401.499013	5910.502124	0	A=K,B=G,C=H,D=I,E=J,F=L,G=B,H=C,I=D,J=E,K=F,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS450_4	215	197	0.636776	0.713834	24401.499013	25113.370898	19528.166595	10783.834542	4873.332418	0.757781	0.891974	24401.499013	30312.001137	24401.499013	5910.502124	0	A=K,B=G,C=H,D=I,E=J,F=L,G=B,H=C,I=D,J=E,K=F,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS033_1	215	116	0.636744	0.724415	24401.499013	23132.906975	18681.717946	8494.190179	5719.781067	0.886302	0.946209	24401.499013	27175.908125	24401.499013	2774.409112	0	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS208_2	215	144	0.636578	0.757588	24401.499013	22865.936056	18641.862895	6170.37029	5759.636118	0.975207	0.987707	24401.499013	24812.233185	24304.373261	507.859924	97.125752	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXF-assembly1.cif	M1239v1TS110_2	215	22	0.636497	0.773664	24401.499013	21263.248541	18083.636286	4262.920754	6317.862727	0.915786	0.956042	24401.499013	22346.55704	22346.55704	0	2054.941973	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXD-assembly1.cif	M1239v2TS167_4	214	136	0.636304	0.706331	24313.36364	25213.035876	19291.788873	11020.212264	5021.574767	0.753278	0.890186	24313.36364	30312.001137	24313.36364	5998.637497	0	A=K,B=B,C=C,D=I,E=J,F=F,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS450_4	214	197	0.636304	0.706331	24313.36364	25213.035876	19291.788873	11020.212264	5021.574767	0.753278	0.890186	24313.36364	30312.001137	24313.36364	5998.637497	0	A=K,B=B,C=C,D=I,E=J,F=F,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS462_5	215	94	0.635592	0.746931	24401.499013	24203.91539	19134.152153	7698.416934	5267.34686	0.900372	0.95255	24401.499013	26832.569087	24401.499013	2431.070074	0	A=K,B=G,C=H,D=I,E=J,F=L,G=B,H=C,I=D,J=E,K=F,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS489_5	214	213	0.635316	0.763003	24313.36364	22371.851206	18278.178099	5319.609038	6035.185541	0.954553	0.976937	24313.36364	23597.787137	23403.085696	194.701441	910.277944	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS489_1	215	209	0.635137	0.713004	24401.499013	22901.085313	18748.742054	9440.589637	5652.756959	0.84477	0.927975	24401.499013	28189.331691	24401.499013	3787.832678	0	A=L,B=G,C=H,D=I,E=J,F=K,G=B,H=C,I=D,J=E,K=F,L=A	100	100	100
9DXF-assembly1.cif	M1239v2TS481_1	215	204	0.634807	0.729413	24401.499013	23443.133353	18926.419895	8566.98038	5475.079118	0.873291	0.94042	24401.499013	27493.400275	24401.499013	3091.901262	0	A=L,B=G,C=H,D=I,E=J,F=K,G=B,H=C,I=D,J=E,K=F,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS481_5	214	208	0.634788	0.723792	24313.36364	23169.878418	18581.876298	8450.641322	5731.487342	0.888162	0.947042	24313.36364	27032.51762	24313.36364	2719.15398	0	A=A,B=G,C=H,D=D,E=E,F=L,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS286_1	215	173	0.634751	0.765347	24401.499013	20266.05451	17646.527378	4065.773503	6754.971635	0.889794	0.941683	24401.499013	21712.30088	21712.30088	0	2689.198133	A=F,B=B,C=C,D=D,E=E,F=L,G=G,H=H,I=I,J=J,K=K,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS033_1	214	116	0.634332	0.715986	24313.36364	23217.2023	18432.808969	8743.099156	5880.554671	0.882265	0.944405	24313.36364	27175.908125	24313.36364	2862.544485	0	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS489_2	215	210	0.634295	0.724885	24401.499013	22595.138875	18632.387025	8373.932435	5769.111988	0.893252	0.94933	24401.499013	27006.319461	24401.499013	2604.820448	0	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXF-assembly1.cif	M1239v1TS167_3	215	30	0.634176	0.70148	24401.499013	22922.490995	18659.689312	10139.718607	5741.809701	0.819769	0.917334	24401.499013	28799.407919	24401.499013	4397.908906	0	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS450_3	215	87	0.634176	0.70148	24401.499013	22922.490995	18659.689312	10139.718607	5741.809701	0.819769	0.917334	24401.499013	28799.407919	24401.499013	4397.908906	0	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXF-assembly1.cif	M1239v1TS110_1	215	21	0.634132	0.75488	24401.499013	21522.195038	18127.216507	5498.053636	6274.282506	0.968189	0.983838	24401.499013	23625.270144	23625.270144	0	776.228869	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=K,L=F	100	100	100
9DXD-assembly1.cif	M1239v1TS167_5	214	32	0.63392	0.696453	24313.36364	23397.460153	18509.551268	10330.857125	5803.812371	0.813804	0.914831	24313.36364	28840.408394	24313.36364	4527.044754	0	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v1TS450_5	214	89	0.63392	0.696453	24313.36364	23397.460153	18509.551268	10330.857125	5803.812371	0.813804	0.914831	24313.36364	28840.408394	24313.36364	4527.044754	0	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS110_3	214	128	0.633762	0.731474	24313.36364	22630.693286	18336.427718	7485.746954	5976.935922	0.933561	0.96778	24313.36364	25822.174672	24260.085904	1562.088768	53.277736	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS489_1	214	209	0.633673	0.707381	24313.36364	23215.667937	18569.704437	9619.627253	5743.659202	0.840583	0.926176	24313.36364	28189.331691	24313.36364	3875.968051	0	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS462_2	214	91	0.63342	0.719418	24313.36364	23263.71435	18595.921775	8787.840515	5717.441865	0.873716	0.940608	24313.36364	27383.76229	24313.36364	3070.39865	0	A=A,B=B,C=C,D=D,E=E,F=F,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXF-assembly1.cif	M1239v1TS091_3	215	18	0.633083	0.719549	24401.499013	24077.602846	19130.879661	9642.258098	5270.619352	0.820845	0.917787	24401.499013	28773.137759	24401.499013	4371.638746	0	A=A,B=G,C=H,D=I,E=J,F=K,G=B,H=C,I=D,J=E,K=L,L=F	100	100	100
9DXF-assembly1.cif	M1239v2TS091_1	215	121	0.633083	0.719549	24401.499013	24077.602846	19130.879661	9642.258098	5270.619352	0.820845	0.917787	24401.499013	28773.137759	24401.499013	4371.638746	0	A=A,B=G,C=H,D=I,E=J,F=K,G=B,H=C,I=D,J=E,K=L,L=F	100	100	100
9DXF-assembly1.cif	M1239v2TS294_2	215	179	0.632866	0.752324	24401.499013	22981.954108	18727.221083	6656.279433	5674.27793	0.954113	0.977509	24401.499013	25383.500516	24332.644738	1050.855779	68.854275	A=K,B=G,C=H,D=I,E=J,F=L,G=B,H=C,I=D,J=E,K=F,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS033_4	214	119	0.632627	0.706189	24313.36364	24516.401229	18996.16477	10489.534037	5317.19887	0.787264	0.903858	24313.36364	29485.698807	24313.36364	5172.335167	0	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v1TS208_4	215	40	0.632575	0.752135	24401.499013	22051.603819	18333.792075	6016.022121	6067.706938	0.981691	0.990836	24401.499013	24349.814196	24152.272202	197.541994	249.226811	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=K,L=L	100	100	100
9DXD-assembly1.cif	M1239v2TS481_2	214	205	0.632526	0.719629	24313.36364	23336.354896	18647.575863	8864.57855	5665.787777	0.868435	0.938278	24313.36364	27512.154413	24313.36364	3198.790773	0	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v2TS208_1	214	143	0.632464	0.754758	24313.36364	22306.746727	18188.245996	5694.649175	6125.117644	0.944119	0.97181	24313.36364	23882.895171	23418.79923	464.095941	894.56441	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS110_4	214	129	0.632129	0.724895	24313.36364	23199.551909	18472.170795	8179.536831	5841.192845	0.903825	0.954119	24313.36364	26651.707625	24313.36364	2338.343986	0	A=L,B=G,C=H,D=I,E=J,F=K,G=B,H=C,I=D,J=E,K=A,L=F	100	100	100
9DXD-assembly1.cif	M1239v1TS110_2	214	22	0.632111	0.765302	24313.36364	21305.482895	17854.463443	4492.093597	6458.900197	0.919106	0.957848	24313.36364	22346.55704	22346.55704	0	1966.8066	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS028_1	214	6	0.631916	0.763051	24313.36364	21574.362978	17908.769239	4717.776242	6404.594401	0.930622	0.964064	24313.36364	22626.545481	22626.545481	0	1686.818159	A=K,B=B,C=C,D=I,E=J,F=F,G=G,H=H,I=D,J=E,K=A,L=L	100	100	100
9DXF-assembly1.cif	M1239v1TS033_4	215	14	0.631878	0.740327	24401.499013	22578.578317	18451.618128	6994.113869	5949.880885	0.935394	0.968374	24401.499013	25445.731997	24135.376932	1310.355065	266.122081	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS208_4	215	146	0.631233	0.75729	24401.499013	22303.021305	18369.837475	5743.348146	6031.661538	0.988185	0.994057	24401.499013	24113.185621	24113.185621	0	288.313392	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS033_2	215	117	0.630627	0.701712	24401.499013	23426.821396	18845.040119	10465.035863	5556.458894	0.798841	0.908612	24401.499013	29310.075981	24401.499013	4908.576968	0	A=L,B=G,C=H,D=I,E=J,F=K,G=B,H=C,I=D,J=E,K=A,L=F	100	100	100
9DXF-assembly1.cif	M1239v1TS110_3	215	23	0.630452	0.750906	24401.499013	22860.029944	18597.968341	6535.255498	5803.530672	0.969833	0.985139	24401.499013	25133.223839	24399.305306	733.918533	2.193707	A=L,B=G,C=H,D=I,E=J,F=K,G=B,H=C,I=D,J=E,K=A,L=F	100	100	100
9DXD-assembly1.cif	M1239v1TS167_3	214	30	0.630173	0.693904	24313.36364	23230.362188	18427.591028	10371.816892	5885.772612	0.815491	0.915537	24313.36364	28799.407919	24313.36364	4486.04428	0	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS450_3	214	87	0.630173	0.693904	24313.36364	23230.362188	18427.591028	10371.816892	5885.772612	0.815491	0.915537	24313.36364	28799.407919	24313.36364	4486.04428	0	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS208_3	215	145	0.630145	0.75947	24401.499013	22613.181116	18493.583821	5806.223314	5907.915192	0.983766	0.991866	24401.499013	24299.807135	24152.588805	147.21833	248.910208	A=F,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=L,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS489_4	215	212	0.629896	0.749343	24401.499013	22285.011601	18329.263091	6190.142658	6072.235922	0.976681	0.988369	24401.499013	24519.405749	24175.945128	343.460621	225.553885	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS489_2	214	210	0.629798	0.717594	24313.36364	22924.721467	18413.350114	8592.969347	5900.013526	0.88924	0.947526	24313.36364	27006.319461	24313.36364	2692.955821	0	A=L,B=G,C=H,D=I,E=J,F=K,G=B,H=C,I=D,J=E,K=F,L=A	100	100	100
9DXD-assembly1.cif	M1239v1TS294_2	214	69	0.629632	0.707158	24313.36364	23150.581857	18318.083417	9176.148797	5995.280223	0.869172	0.938602	24313.36364	27494.232214	24313.36364	3180.868574	0	A=A,B=G,C=H,D=D,E=E,F=L,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
9DXD-assembly1.cif	M1239v1TS167_1	214	28	0.629314	0.709064	24313.36364	23372.025325	18435.742805	9251.141607	5877.620835	0.861248	0.935125	24313.36364	27686.884412	24313.36364	3373.520772	0	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v1TS450_1	214	85	0.629314	0.709064	24313.36364	23372.025325	18435.742805	9251.141607	5877.620835	0.861248	0.935125	24313.36364	27686.884412	24313.36364	3373.520772	0	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=L,L=A	100	100	100
9DXD-assembly1.cif	M1239v1TS091_3	214	18	0.629079	0.71298	24313.36364	24504.090866	18924.811146	9848.326613	5388.552494	0.816571	0.91599	24313.36364	28773.137759	24313.36364	4459.774119	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXD-assembly1.cif	M1239v2TS091_1	214	121	0.629079	0.71298	24313.36364	24504.090866	18924.811146	9848.326613	5388.552494	0.816571	0.91599	24313.36364	28773.137759	24313.36364	4459.774119	0	A=K,B=B,C=C,D=D,E=E,F=A,G=G,H=H,I=I,J=J,K=F,L=L	100	100	100
9DXF-assembly1.cif	M1239v1TS091_1	215	16	0.628686	0.722601	24401.499013	24156.561537	19128.550411	9413.533036	5272.948602	0.830314	0.921793	24401.499013	28542.083447	24401.499013	4140.584434	0	A=A,B=G,C=H,D=I,E=J,F=F,G=B,H=C,I=D,J=E,K=L,L=K	100	100	100
9DXF-assembly1.cif	M1239v2TS091_3	215	123	0.628686	0.722601	24401.499013	24156.561537	19128.550411	9413.533036	5272.948602	0.830314	0.921793	24401.499013	28542.083447	24401.499013	4140.584434	0	A=A,B=G,C=H,D=I,E=J,F=F,G=B,H=C,I=D,J=E,K=L,L=K	100	100	100
9DXD-assembly1.cif	M1239v2TS033_2	214	117	0.628504	0.696678	24313.36364	23727.315578	18679.133186	10630.942795	5634.230454	0.794487	0.906819	24313.36364	29310.075981	24313.36364	4996.712341	0	A=F,B=B,C=C,D=I,E=J,F=K,G=G,H=H,I=D,J=E,K=A,L=L	100	100	100
9DXD-assembly1.cif	M1239v2TS208_2	214	144	0.628484	0.750603	24313.36364	23202.991752	18436.90281	6375.330375	5876.46083	0.945623	0.973088	24313.36364	24812.233185	23901.757229	910.475956	411.606411	A=L,B=G,C=H,D=D,E=E,F=A,G=B,H=C,I=I,J=J,K=F,L=K	100	100	100
