target	model	t_id	m_id	residue_residue_cadscore	residue_residue_F1_of_areas	residue_residue_target_area	residue_residue_model_area	residue_residue_TP_area	residue_residue_FP_area	residue_residue_FN_area	chain_chain_cadscore	chain_chain_F1_of_areas	chain_chain_target_area	chain_chain_model_area	chain_chain_TP_area	chain_chain_FP_area	chain_chain_FN_area	identity_of_residues	identity_of_atoms	identity_of_chains
9DXD-assembly1.cif	M1239v1TS014_6	214	5	0	0	28479.14034	0	0	7356.207288	28479.14034	0.165459	0.262987	28479.14034	4712.120841	4712.120841	2644.086447	23767.019499	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS014_6	215	5	0	0	28474.187503	0	0	7356.207288	28474.187503	0.165487	0.263024	28474.187503	4712.120841	4712.120841	2644.086447	23762.066662	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS028_1	214	6	0	0	28479.14034	0	0	18335.372559	28479.14034	0.05641	0.068633	28479.14034	1606.514143	1606.514143	16728.858416	26872.626197	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS028_1	215	6	0	0	28474.187503	0	0	18335.372559	28474.187503	0.05642	0.06864	28474.187503	1606.514143	1606.514143	16728.858416	26867.67336	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS028_2	214	7	0	0	28479.14034	0	0	18400.759215	28479.14034	0.059165	0.071885	28479.14034	1684.976233	1684.976233	16715.782982	26794.164107	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS028_2	215	7	0	0	28474.187503	0	0	18400.759215	28474.187503	0.059176	0.071892	28474.187503	1684.976233	1684.976233	16715.782982	26789.21127	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS028_5	214	10	0	0	28479.14034	0	0	20963.740452	28479.14034	0.07656	0.088197	28479.14034	2180.356927	2180.356927	18783.383524	26298.783412	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS028_5	215	10	0	0	28474.187503	0	0	20963.740452	28474.187503	0.076573	0.088206	28474.187503	2180.356927	2180.356927	18783.383524	26293.830576	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS033_1	214	11	0	0	28479.14034	0	0	21123.112631	28479.14034	0.129417	0.148609	28479.14034	3685.682388	3685.682388	17437.430243	24793.457952	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS033_1	215	11	0	0	28474.187503	0	0	21123.112631	28474.187503	0.129439	0.148624	28474.187503	3685.682388	3685.682388	17437.430243	24788.505115	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS033_2	214	12	0	0	28479.14034	0	0	20240.171299	28479.14034	0.095073	0.111151	28479.14034	2707.602506	2707.602506	17532.568793	25771.537834	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS033_2	215	12	0	0	28474.187503	0	0	20240.171299	28474.187503	0.09509	0.111162	28474.187503	2707.602506	2707.602506	17532.568793	25766.584998	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS033_4	214	14	0	0	28479.14034	0	0	20225.282597	28479.14034	0.079673	0.093175	28479.14034	2269.005607	2269.005607	17956.27699	26210.134733	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS033_4	215	14	0	0	28474.187503	0	0	20225.282597	28474.187503	0.079686	0.093184	28474.187503	2269.005607	2269.005607	17956.27699	26205.181897	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS033_5	214	15	0	0	28479.14034	0	0	22347.20903	28479.14034	0.134743	0.151	28479.14034	3837.378622	3837.378622	18509.830408	24641.761718	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS033_5	215	15	0	0	28474.187503	0	0	22347.20903	28474.187503	0.134767	0.151014	28474.187503	3837.378622	3837.378622	18509.830408	24636.808882	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS091_1	214	16	0	0	28479.14034	0	0	22294.714621	28479.14034	0.122023	0.136885	28479.14034	3475.096562	3475.096562	18819.618059	25004.043778	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS091_1	215	16	0	0	28474.187503	0	0	22294.714621	28474.187503	0.122044	0.136899	28474.187503	3475.096562	3475.096562	18819.618059	24999.090942	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS091_2	214	17	0	0	28479.14034	0	0	22323.541861	28479.14034	0.124932	0.14007	28479.14034	3557.966279	3557.966279	18765.575582	24921.17406	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS091_2	215	17	0	0	28474.187503	0	0	22323.541861	28474.187503	0.124954	0.140084	28474.187503	3557.966279	3557.966279	18765.575582	24916.221224	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS091_3	214	18	0	0	28479.14034	0	0	22041.039381	28479.14034	0.09521	0.107343	28479.14034	2711.487564	2711.487564	19329.551818	25767.652776	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS091_3	215	18	0	0	28474.187503	0	0	22041.039381	28474.187503	0.095226	0.107353	28474.187503	2711.487564	2711.487564	19329.551818	25762.69994	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS091_5	214	20	0	0	28479.14034	0	0	21821.322623	28479.14034	0.135774	0.153745	28479.14034	3866.717715	3866.717715	17954.604908	24612.422625	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS091_5	215	20	0	0	28474.187503	0	0	21821.322623	28474.187503	0.135797	0.15376	28474.187503	3866.717715	3866.717715	17954.604908	24607.469788	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS110_2	214	22	0	0	28479.14034	0	0	18112.668526	28479.14034	0.056922	0.069587	28479.14034	1621.089123	1621.089123	16491.579403	26858.051216	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS110_2	215	22	0	0	28474.187503	0	0	18112.668526	28474.187503	0.056932	0.069594	28474.187503	1621.089123	1621.089123	16491.579403	26853.09838	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS110_3	214	23	0	0	28479.14034	0	0	20104.731986	28479.14034	0.097724	0.114569	28479.14034	2783.104018	2783.104018	17321.627968	25696.036322	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS110_3	215	23	0	0	28474.187503	0	0	20104.731986	28474.187503	0.097741	0.114581	28474.187503	2783.104018	2783.104018	17321.627968	25691.083485	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS110_4	214	24	0	0	28479.14034	0	0	20268.102241	28479.14034	0.095438	0.111514	28479.14034	2717.999425	2717.999425	17550.102815	25761.140914	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS110_4	215	24	0	0	28474.187503	0	0	20268.102241	28474.187503	0.095455	0.111525	28474.187503	2717.999425	2717.999425	17550.102815	25756.188078	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS110_5	214	25	0	0	28479.14034	0	0	19662.557094	28479.14034	0.10898	0.128939	28479.14034	3103.667892	3103.667892	16558.889202	25375.472448	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS110_5	215	25	0	0	28474.187503	0	0	19662.557094	28474.187503	0.108999	0.128952	28474.187503	3103.667892	3103.667892	16558.889202	25370.519611	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS167_1	214	28	0	0	28479.14034	0	0	21050.686527	28479.14034	0.097682	0.112333	28479.14034	2781.905975	2781.905975	18268.780553	25697.234365	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS167_1	215	28	0	0	28474.187503	0	0	21050.686527	28474.187503	0.097699	0.112344	28474.187503	2781.905975	2781.905975	18268.780553	25692.281529	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS167_2	214	29	0	0	28479.14034	0	0	20874.138128	28479.14034	0.09159	0.105703	28479.14034	2608.398313	2608.398313	18265.739815	25870.742027	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS167_2	215	29	0	0	28474.187503	0	0	20874.138128	28474.187503	0.091606	0.105714	28474.187503	2608.398313	2608.398313	18265.739815	25865.78919	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS167_3	214	30	0	0	28479.14034	0	0	21423.74186	28479.14034	0.102731	0.117256	28479.14034	2925.701908	2925.701908	18498.039952	25553.438432	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS167_3	215	30	0	0	28474.187503	0	0	21423.74186	28474.187503	0.102749	0.117267	28474.187503	2925.701908	2925.701908	18498.039952	25548.485596	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS167_4	214	31	0	0	28479.14034	0	0	21572.43966	28479.14034	0.09908	0.112752	28479.14034	2821.704277	2821.704277	18750.735383	25657.436063	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS167_4	215	31	0	0	28474.187503	0	0	21572.43966	28474.187503	0.099097	0.112763	28474.187503	2821.704277	2821.704277	18750.735383	25652.483226	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS167_5	214	32	0	0	28479.14034	0	0	21547.995522	28479.14034	0.103378	0.117701	28479.14034	2944.116574	2944.116574	18603.878948	25535.023766	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS167_5	215	32	0	0	28474.187503	0	0	21547.995522	28474.187503	0.103396	0.117712	28474.187503	2944.116574	2944.116574	18603.878948	25530.070929	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS204_1	214	33	0	0	28479.14034	0	0	21006.47499	28479.14034	0.079001	0.090931	28479.14034	2249.890436	2249.890436	18756.584554	26229.249904	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS204_1	215	33	0	0	28474.187503	0	0	21006.47499	28474.187503	0.079015	0.09094	28474.187503	2249.890436	2249.890436	18756.584554	26224.297067	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS204_3	214	35	0	0	28479.14034	0	0	21363.327445	28479.14034	0.095812	0.109491	28479.14034	2728.642637	2728.642637	18634.684809	25750.497703	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS204_3	215	35	0	0	28474.187503	0	0	21363.327445	28474.187503	0.095829	0.109502	28474.187503	2728.642637	2728.642637	18634.684809	25745.544867	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS204_4	214	36	0	0	28479.14034	0	0	20508.501904	28479.14034	0.113692	0.13219	28479.14034	3237.837306	3237.837306	17270.664598	25241.303034	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS204_4	215	36	0	0	28474.187503	0	0	20508.501904	28474.187503	0.113711	0.132203	28474.187503	3237.837306	3237.837306	17270.664598	25236.350198	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS204_5	214	37	0	0	28479.14034	0	0	19952.289919	28479.14034	0.102413	0.120444	28479.14034	2916.63566	2916.63566	17035.654259	25562.50468	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS204_5	215	37	0	0	28474.187503	0	0	19952.289919	28474.187503	0.102431	0.120456	28474.187503	2916.63566	2916.63566	17035.654259	25557.551843	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS208_1	214	38	0	0	28479.14034	0	0	19410.991402	28479.14034	0.0902	0.10728	28479.14034	2568.817298	2568.817298	16842.174104	25910.323042	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS208_1	215	38	0	0	28474.187503	0	0	19410.991402	28474.187503	0.090216	0.107291	28474.187503	2568.817298	2568.817298	16842.174104	25905.370206	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS208_2	214	39	0	0	28479.14034	0	0	19283.114455	28479.14034	0.089278	0.106467	28479.14034	2542.559423	2542.559423	16740.555032	25936.580917	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS208_2	215	39	0	0	28474.187503	0	0	19283.114455	28474.187503	0.089293	0.106478	28474.187503	2542.559423	2542.559423	16740.555032	25931.628081	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS208_4	214	40	0	0	28479.14034	0	0	19298.166645	28479.14034	0.083225	0.099217	28479.14034	2370.163812	2370.163812	16928.002833	26108.976528	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS208_4	215	40	0	0	28474.187503	0	0	19298.166645	28474.187503	0.083239	0.099227	28474.187503	2370.163812	2370.163812	16928.002833	26104.023692	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS231_1	214	41	0	0	28479.14034	0	0	22236.613428	28479.14034	0.087666	0.098457	28479.14034	2496.666367	2496.666367	19739.947061	25982.473973	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS231_1	215	41	0	0	28474.187503	0	0	22236.613428	28474.187503	0.087682	0.098467	28474.187503	2496.666367	2496.666367	19739.947061	25977.521136	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS231_2	214	42	0	0	28479.14034	0	0	22211.050003	28479.14034	0.085449	0.096015	28479.14034	2433.506909	2433.506909	19777.543094	26045.633431	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS231_2	215	42	0	0	28474.187503	0	0	22211.050003	28474.187503	0.085464	0.096024	28474.187503	2433.506909	2433.506909	19777.543094	26040.680594	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS235_1	214	43	0	0	28479.14034	0	0	11736.110142	28479.14034	0.091839	0.130075	28479.14034	2615.506871	2615.506871	9120.603271	25863.633468	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS235_1	215	43	0	0	28474.187503	0	0	11736.110142	28474.187503	0.091855	0.130091	28474.187503	2615.506871	2615.506871	9120.603271	25858.680632	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS235_2	214	44	0	0	28479.14034	0	0	11215.769068	28479.14034	0.090381	0.129688	28479.14034	2573.96876	2573.96876	8641.800309	25905.17158	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS235_2	215	44	0	0	28474.187503	0	0	11215.769068	28474.187503	0.090397	0.129704	28474.187503	2573.96876	2573.96876	8641.800309	25900.218744	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS235_3	214	45	0	0	28479.14034	0	0	12387.865809	28479.14034	0.079003	0.11011	28479.14034	2249.93744	2249.93744	10137.928369	26229.2029	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS235_3	215	45	0	0	28474.187503	0	0	12387.865809	28474.187503	0.079017	0.110124	28474.187503	2249.93744	2249.93744	10137.928369	26224.250064	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS235_4	214	46	0	0	28479.14034	0	0	12064.850707	28479.14034	0.085994	0.120809	28479.14034	2449.03612	2449.03612	9615.814587	26030.10422	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS235_4	215	46	0	0	28474.187503	0	0	12064.850707	28474.187503	0.086009	0.120824	28474.187503	2449.03612	2449.03612	9615.814587	26025.151384	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS235_5	214	47	0	0	28479.14034	0	0	11637.83052	28479.14034	0.062597	0.088875	28479.14034	1782.702951	1782.702951	9855.127568	26696.437389	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS235_5	215	47	0	0	28474.187503	0	0	11637.83052	28474.187503	0.062608	0.088886	28474.187503	1782.702951	1782.702951	9855.127568	26691.484552	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS241_1	214	48	0	0	28479.14034	0	0	8540.910026	28479.14034	0.05959	0.091684	28479.14034	1697.067417	1697.067417	6843.842609	26782.072923	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v1TS241_1	215	48	0	0	28474.187503	0	0	8540.910026	28474.187503	0.0596	0.091696	28474.187503	1697.067417	1697.067417	6843.842609	26777.120086	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v1TS241_2	214	49	0	0	28479.14034	0	0	8100.457336	28479.14034	0.039051	0.060806	28479.14034	1112.135577	1112.135577	6988.321759	27367.004763	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v1TS241_2	215	49	0	0	28474.187503	0	0	8100.457336	28474.187503	0.039058	0.060815	28474.187503	1112.135577	1112.135577	6988.321759	27362.051927	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v1TS241_3	214	50	0	0	28479.14034	0	0	8801.381478	28479.14034	0.060838	0.09295	28479.14034	1732.612795	1732.612795	7068.768683	26746.527545	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v1TS241_3	215	50	0	0	28474.187503	0	0	8801.381478	28474.187503	0.060849	0.092962	28474.187503	1732.612795	1732.612795	7068.768683	26741.574709	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v1TS241_4	214	51	0	0	28479.14034	0	0	8047.981716	28479.14034	0.037004	0.057702	28479.14034	1053.84562	1053.84562	6994.136096	27425.29472	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v1TS241_4	215	51	0	0	28474.187503	0	0	8047.981716	28474.187503	0.037011	0.05771	28474.187503	1053.84562	1053.84562	6994.136096	27420.341883	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v1TS241_5	214	52	0	0	28479.14034	0	0	7695.888652	28479.14034	0.036052	0.056765	28479.14034	1026.743731	1026.743731	6669.144921	27452.396609	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v1TS241_5	215	52	0	0	28474.187503	0	0	7695.888652	28474.187503	0.036059	0.056773	28474.187503	1026.743731	1026.743731	6669.144921	27447.443772	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v1TS262_1	214	53	0	0	28479.14034	0	0	22809.804759	28479.14034	0.090509	0.100514	28479.14034	2577.626382	2577.626382	20232.178377	25901.513958	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS262_1	215	53	0	0	28474.187503	0	0	22809.804759	28474.187503	0.090525	0.100524	28474.187503	2577.626382	2577.626382	20232.178377	25896.561122	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS262_2	214	54	0	0	28479.14034	0	0	20120.02636	28479.14034	0.088592	0.10383	28479.14034	2523.020822	2523.020822	17597.005538	25956.119518	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS262_2	215	54	0	0	28474.187503	0	0	20120.02636	28474.187503	0.088607	0.10384	28474.187503	2523.020822	2523.020822	17597.005538	25951.166681	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS262_3	214	55	0	0	28479.14034	0	0	22865.604026	28479.14034	0.090514	0.10041	28479.14034	2577.770755	2577.770755	20287.833271	25901.369585	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS262_3	215	55	0	0	28474.187503	0	0	22865.604026	28474.187503	0.09053	0.10042	28474.187503	2577.770755	2577.770755	20287.833271	25896.416748	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS262_5	214	57	0	0	28479.14034	0	0	20278.868102	28479.14034	0.08858	0.103478	28479.14034	2522.690637	2522.690637	17756.177465	25956.449703	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS262_5	215	57	0	0	28474.187503	0	0	20278.868102	28474.187503	0.088596	0.103489	28474.187503	2522.690637	2522.690637	17756.177465	25951.496867	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS286_1	214	63	0	0	28479.14034	0	0	18487.77557	28479.14034	0.086757	0.105213	28479.14034	2470.7619	2470.7619	16017.01367	26008.37844	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS286_1	215	63	0	0	28474.187503	0	0	18487.77557	28474.187503	0.086772	0.105224	28474.187503	2470.7619	2470.7619	16017.01367	26003.425604	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS286_2	214	64	0	0	28479.14034	0	0	19261.317847	28479.14034	0.087799	0.104752	28479.14034	2500.445224	2500.445224	16760.872624	25978.695116	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS286_2	215	64	0	0	28474.187503	0	0	19261.317847	28474.187503	0.087814	0.104762	28474.187503	2500.445224	2500.445224	16760.872624	25973.74228	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS286_3	214	65	0	0	28479.14034	0	0	20088.675231	28479.14034	0.09426	0.110544	28479.14034	2684.442028	2684.442028	17404.233202	25794.698312	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS286_3	215	65	0	0	28474.187503	0	0	20088.675231	28474.187503	0.094276	0.110555	28474.187503	2684.442028	2684.442028	17404.233202	25789.745475	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS286_4	214	66	0	0	28479.14034	0	0	18673.808635	28479.14034	0.096673	0.116776	28479.14034	2753.165275	2753.165275	15920.64336	25725.975065	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS286_4	215	66	0	0	28474.187503	0	0	18673.808635	28474.187503	0.09669	0.116788	28474.187503	2753.165275	2753.165275	15920.64336	25721.022228	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS286_5	214	67	0	0	28479.14034	0	0	18014.216365	28479.14034	0.054386	0.066628	28479.14034	1548.876859	1548.876859	16465.339507	26930.263481	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS286_5	215	67	0	0	28474.187503	0	0	18014.216365	28474.187503	0.054396	0.066635	28474.187503	1548.876859	1548.876859	16465.339507	26925.310645	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS294_1	214	68	0	0	28479.14034	0	0	21696.396193	28479.14034	0.095462	0.108366	28479.14034	2718.667208	2718.667208	18977.728985	25760.473132	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS294_1	215	68	0	0	28474.187503	0	0	21696.396193	28474.187503	0.095478	0.108377	28474.187503	2718.667208	2718.667208	18977.728985	25755.520296	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS304_1	214	73	0	0	28479.14034	0	0	7695.888652	28479.14034	0.036052	0.056765	28479.14034	1026.743731	1026.743731	6669.144921	27452.396609	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v1TS304_1	215	73	0	0	28474.187503	0	0	7695.888652	28474.187503	0.036059	0.056773	28474.187503	1026.743731	1026.743731	6669.144921	27447.443772	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v1TS304_2	214	74	0	0	28479.14034	0	0	8376.164234	28479.14034	0.053246	0.08229	28479.14034	1516.412024	1516.412024	6859.75221	26962.728316	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v1TS304_2	215	74	0	0	28474.187503	0	0	8376.164234	28474.187503	0.053256	0.082301	28474.187503	1516.412024	1516.412024	6859.75221	26957.775479	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v1TS304_3	214	75	0	0	28479.14034	0	0	8223.658552	28479.14034	0.039564	0.061398	28479.14034	1126.739466	1126.739466	7096.919086	27352.400874	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v1TS304_3	215	75	0	0	28474.187503	0	0	8223.658552	28474.187503	0.039571	0.061406	28474.187503	1126.739466	1126.739466	7096.919086	27347.448037	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v1TS304_4	214	76	0	0	28479.14034	0	0	8530.151274	28479.14034	0.058667	0.09029	28479.14034	1670.781451	1670.781451	6859.369823	26808.358889	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v1TS304_4	215	76	0	0	28474.187503	0	0	8530.151274	28474.187503	0.058677	0.090302	28474.187503	1670.781451	1670.781451	6859.369823	26803.406053	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v1TS304_5	214	77	0	0	28479.14034	0	0	7691.105013	28479.14034	0.047432	0.074693	28479.14034	1350.829316	1350.829316	6340.275697	27128.311024	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v1TS304_5	215	77	0	0	28474.187503	0	0	7691.105013	28474.187503	0.04744	0.074703	28474.187503	1350.829316	1350.829316	6340.275697	27123.358188	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v1TS369_1	214	80	0	0	28479.14034	0	0	20824.523856	28479.14034	0.098586	0.113892	28479.14034	2807.641198	2807.641198	18016.882658	25671.499142	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS369_1	215	80	0	0	28474.187503	0	0	20824.523856	28474.187503	0.098603	0.113903	28474.187503	2807.641198	2807.641198	18016.882658	25666.546305	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS369_2	214	81	0	0	28479.14034	0	0	20903.926986	28479.14034	0.134182	0.154765	28479.14034	3821.383227	3821.383227	17082.543759	24657.757113	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS369_2	215	81	0	0	28474.187503	0	0	20903.926986	28474.187503	0.134205	0.15478	28474.187503	3821.383227	3821.383227	17082.543759	24652.804276	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS369_3	214	82	0	0	28479.14034	0	0	21104.919907	28479.14034	0.096705	0.111087	28479.14034	2754.063351	2754.063351	18350.856556	25725.076989	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS369_3	215	82	0	0	28474.187503	0	0	21104.919907	28474.187503	0.096721	0.111098	28474.187503	2754.063351	2754.063351	18350.856556	25720.124153	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS369_4	214	83	0	0	28479.14034	0	0	21462.484901	28479.14034	0.148762	0.169663	28479.14034	4236.612362	4236.612362	17225.872539	24242.527978	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS369_4	215	83	0	0	28474.187503	0	0	21462.484901	28474.187503	0.148788	0.169679	28474.187503	4236.612362	4236.612362	17225.872539	24237.575141	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS369_5	214	84	0	0	28479.14034	0	0	21062.903943	28479.14034	0.094266	0.108377	28479.14034	2684.615287	2684.615287	18378.288655	25794.525053	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS369_5	215	84	0	0	28474.187503	0	0	21062.903943	28474.187503	0.094282	0.108388	28474.187503	2684.615287	2684.615287	18378.288655	25789.572216	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS450_1	214	85	0	0	28479.14034	0	0	21050.686527	28479.14034	0.097682	0.112333	28479.14034	2781.905975	2781.905975	18268.780553	25697.234365	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS450_1	215	85	0	0	28474.187503	0	0	21050.686527	28474.187503	0.097699	0.112344	28474.187503	2781.905975	2781.905975	18268.780553	25692.281529	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS450_2	214	86	0	0	28479.14034	0	0	20874.138128	28479.14034	0.09159	0.105703	28479.14034	2608.398313	2608.398313	18265.739815	25870.742027	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS450_2	215	86	0	0	28474.187503	0	0	20874.138128	28474.187503	0.091606	0.105714	28474.187503	2608.398313	2608.398313	18265.739815	25865.78919	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS450_3	214	87	0	0	28479.14034	0	0	21423.74186	28479.14034	0.102731	0.117256	28479.14034	2925.701908	2925.701908	18498.039952	25553.438432	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS450_3	215	87	0	0	28474.187503	0	0	21423.74186	28474.187503	0.102749	0.117267	28474.187503	2925.701908	2925.701908	18498.039952	25548.485596	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS450_4	214	88	0	0	28479.14034	0	0	21572.43966	28479.14034	0.09908	0.112752	28479.14034	2821.704277	2821.704277	18750.735383	25657.436063	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v1TS450_4	215	88	0	0	28474.187503	0	0	21572.43966	28474.187503	0.099097	0.112763	28474.187503	2821.704277	2821.704277	18750.735383	25652.483226	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v1TS450_5	214	89	0	0	28479.14034	0	0	21547.995522	28479.14034	0.103378	0.117701	28479.14034	2944.116574	2944.116574	18603.878948	25535.023766	41.531948	36.425846	25
